est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,0.002638003940112567,0.06103759115271797,0.04957564375054146,0.9133333333333333,1.0,300
CDOLS,1,-0.011606671778386073,0.04097292141441403,0.03180957590743758,0.7466666666666667,0.9766666666666667,300
CDOLS,2,-0.012887487684581141,0.04009419955568958,0.03218707529494687,0.8066666666666666,0.38333333333333336,300
CDOLS,3,-0.013938145147208304,0.044999004876017545,0.03595001504867063,0.7566666666666667,0.27666666666666667,300
CDOLS,4,-0.009314279303855727,0.04139342369885075,0.03260806851490365,0.79,0.21666666666666667,300
CDOLS,5,-0.010635865398532512,0.041222846518269254,0.03331744825563478,0.78,0.22,300
CDOLS,6,-0.017849722757398514,0.044375513008039005,0.036205072147866856,0.7433333333333333,0.25666666666666665,300
CDOLS,7,-0.014348372146077582,0.04225218637009786,0.033813612601599256,0.7566666666666667,0.24333333333333335,300
CDOLS,8,-0.012518890016824843,0.04751781053022614,0.03734810362685412,0.7433333333333333,0.25666666666666665,300
CDOLS,9,-0.014402990510324136,0.044659176885736264,0.03504624736468531,0.79,0.21,300
CDOLS,10,-0.01178489740980412,0.04623303689416165,0.03642792444511958,0.75,0.25,300
DB,0,0.0017709999035568254,0.05498670825048248,0.044121663678057255,0.4066666666666667,1.0,300
DB,1,-0.00012364488043614585,0.03484833733029057,0.02693972860048509,0.9166666666666666,0.92,300
DB,2,0.0011459420477584479,0.035894622832618094,0.02896794535038196,0.9333333333333333,0.12666666666666668,300
DB,3,0.001243597922408181,0.037544798599332845,0.029662874727817173,0.93,0.07333333333333333,300
DB,4,0.004924646549058658,0.03692939793225766,0.02955267740572118,0.94,0.06666666666666667,300
DB,5,0.0022854732992774103,0.03682438880628747,0.029712902373036153,0.94,0.06666666666666667,300
DB,6,-0.003532796337174969,0.03545047458167042,0.028916044530573858,0.94,0.06,300
DB,7,-7.028592536519477e-05,0.03788728420276421,0.030738261267997457,0.93,0.07,300
DB,8,0.0017137262566236996,0.04167591328194082,0.032644412879717415,0.8866666666666667,0.11333333333333333,300
DB,9,-0.0002858663040025763,0.037494794531253234,0.029057810581351772,0.92,0.08,300
DB,10,0.0026766159332060023,0.041424098981816496,0.03237052942747723,0.9233333333333333,0.07666666666666666,300
FE,0,0.0017709999035568254,0.05498670825048248,0.044121663678057255,0.4066666666666667,1.0,300
FE,1,0.006978162812859806,0.035317988275660524,0.028010420930665123,0.9266666666666666,0.9033333333333333,300
FE,2,0.009616095444496401,0.03700119913603264,0.029535716376961566,0.9233333333333333,0.08666666666666667,300
FE,3,0.00999069229832461,0.03873492257322797,0.030705120429725827,0.9133333333333333,0.08,300
FE,4,0.013725945662443879,0.03916451550067948,0.03169470502205276,0.9233333333333333,0.07666666666666666,300
FE,5,0.01109153209912655,0.03844513032530333,0.031088784209871528,0.94,0.06,300
FE,6,0.005265037857009341,0.03551174200404273,0.028738166513177052,0.9533333333333334,0.04666666666666667,300
FE,7,0.008714303712558248,0.03899047433550587,0.03174689291309956,0.9066666666666666,0.09333333333333334,300
FE,8,0.010481772116005308,0.043060675560062066,0.03406471312157921,0.9,0.1,300
FE,9,0.008462620804805476,0.038510510102243434,0.030169897149215346,0.9166666666666666,0.08333333333333333,300
FE,10,0.011402462899526886,0.04296024396622673,0.033408178717126175,0.8866666666666667,0.11333333333333333,300
HPJ,0,-0.006991509788857314,0.161131423435502,0.12531788740540795,0.19666666666666666,1.0,300
HPJ,1,0.00023417248038728761,0.06380551896681762,0.05031186538864181,0.6833333333333333,0.8166666666666667,300
HPJ,2,0.006587460046728769,0.06877571260472634,0.05321873766469188,0.6533333333333333,0.33666666666666667,300
HPJ,3,0.004908676002046362,0.07579190994087465,0.058513862518844446,0.6566666666666666,0.3433333333333333,300
HPJ,4,0.012346426446838761,0.07478385806057157,0.05858576942446354,0.6433333333333333,0.3566666666666667,300
HPJ,5,0.008645824535441812,0.07055829506760333,0.05417330840739452,0.6766666666666666,0.3233333333333333,300
HPJ,6,0.00889008966294099,0.07305248697071666,0.056587086663869204,0.68,0.32,300
HPJ,7,0.008349008552473542,0.07371568745881275,0.05755705778570154,0.6466666666666666,0.35333333333333333,300
HPJ,8,0.006615855689246369,0.07477108877937823,0.05629937393937868,0.68,0.32,300
HPJ,9,0.01403585162484363,0.07173879839874409,0.054951517678697076,0.6566666666666666,0.3433333333333333,300
HPJ,10,0.009751035532434347,0.0794944736854529,0.06204020182678804,0.63,0.37,300
SPJ,0,0.0017469791791411297,0.055171865797023316,0.04422780959715806,0.42,1.0,300
SPJ,1,-0.000570381150923093,0.03559403377211853,0.027632455467886872,0.9266666666666666,0.92,300
SPJ,2,0.0010933471648322138,0.03737726322673916,0.02994060618045708,0.9333333333333333,0.10666666666666667,300
SPJ,3,0.0015776084675867706,0.039064248756694085,0.030955682941194763,0.9366666666666666,0.06666666666666667,300
SPJ,4,0.005362694632659341,0.03950165403521378,0.03133178219803208,0.9266666666666666,0.07,300
SPJ,5,0.0032453395270018405,0.03922090332371871,0.031663927538520355,0.9266666666666666,0.07333333333333333,300
SPJ,6,-0.002068025430796363,0.03730633223751922,0.030239519236576088,0.9433333333333334,0.056666666666666664,300
SPJ,7,0.0010385199970909468,0.039330193966412394,0.032147432145253035,0.91,0.09,300
SPJ,8,0.002980847997343934,0.043382289748823334,0.033909802198088056,0.91,0.09,300
SPJ,9,0.0012702778337489514,0.03900433158830762,0.030182627543620572,0.9166666666666666,0.08333333333333333,300
SPJ,10,0.004990751529566903,0.04265360532875623,0.03358960695885113,0.91,0.09,300
