est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,-0.0017788321520679196,0.03156198059244602,0.02557767513406261,0.9333333333333333,1.0,300
CDOLS,1,-0.017567840423409743,0.037638384485492817,0.029937488403522738,0.8866666666666667,1.0,300
CDOLS,2,-0.030305419124549052,0.04689525739047875,0.03745443741587549,0.85,1.0,300
CDOLS,3,-0.04213021811493403,0.05574800338151086,0.04709005050021069,0.7733333333333333,1.0,300
CDOLS,4,-0.0509116642493279,0.06294166624781414,0.054332985073287966,0.6733333333333333,1.0,300
CDOLS,5,-0.058524089741212655,0.07012723084482222,0.06094579046888634,0.6166666666666667,1.0,300
CDOLS,6,-0.06235066885936939,0.07397297377252963,0.06470056166415863,0.5766666666666667,1.0,300
CDOLS,7,-0.06816176375676766,0.07822890097199252,0.06949664265082875,0.56,1.0,300
CDOLS,8,-0.07118170327488847,0.08218441865316359,0.07216946195750691,0.5133333333333333,0.9866666666666667,300
CDOLS,9,-0.07440427904634192,0.08528348327359031,0.07588342235695723,0.5,0.95,300
CDOLS,10,-0.07788757282067078,0.08905657628908266,0.07881662295862542,0.49,0.9233333333333333,300
DB,0,-0.0012102923494958764,0.014056633743271152,0.011260939624849694,0.92,1.0,300
DB,1,0.0017728930927163515,0.01589746004469484,0.012875393166829098,0.9566666666666667,1.0,300
DB,2,0.003964128677579194,0.019311361999492824,0.01555628896996746,0.9533333333333334,1.0,300
DB,3,0.005383197977846408,0.023494167243997208,0.01911594392514926,0.9233333333333333,1.0,300
DB,4,0.006798413328140326,0.027211685912793458,0.021542388244058068,0.8933333333333333,1.0,300
DB,5,0.00815484611800423,0.029145904767574535,0.023145011406756608,0.8633333333333333,1.0,300
DB,6,0.009768083474783086,0.03171477734369237,0.024929269962649343,0.8366666666666667,1.0,300
DB,7,0.009844825806724666,0.03185540691408088,0.0248714899669678,0.8633333333333333,0.9766666666666667,300
DB,8,0.010600972907870515,0.033828741791759064,0.026613823653712804,0.8533333333333334,0.87,300
DB,9,0.011234921518434113,0.035017839065795066,0.027559457656595204,0.8566666666666667,0.7366666666666667,300
DB,10,0.011955771294115729,0.03574262575924855,0.027897479662115535,0.8366666666666667,0.5566666666666666,300
FE,0,-0.0012102923494958764,0.014056633743271152,0.011260939624849694,0.92,1.0,300
FE,1,0.01211828153376354,0.019759267305116457,0.01616492634057953,0.8533333333333334,1.0,300
FE,2,0.02243374189767022,0.02911671808252225,0.024485418588264606,0.74,1.0,300
FE,3,0.030230030462486845,0.037624923575171665,0.03191568084417223,0.6633333333333333,1.0,300
FE,4,0.036647062057858955,0.04479206941445846,0.038014910035154136,0.63,1.0,300
FE,5,0.04192120384113865,0.05004438339139712,0.042996670874076055,0.61,1.0,300
FE,6,0.046596425382684756,0.055143405078436264,0.047666348932822865,0.5466666666666666,0.9733333333333334,300
FE,7,0.04905849903090816,0.05729640394518467,0.04973134050411087,0.5433333333333333,0.8166666666666667,300
FE,8,0.051663728387006363,0.06048689732217195,0.05249756684366709,0.49333333333333335,0.5033333333333333,300
FE,9,0.05372057514234053,0.06276536207997713,0.05452821296527612,0.4666666666666667,0.25,300
FE,10,0.05552438627032212,0.06459029156777782,0.05621501725820401,0.45666666666666667,0.15666666666666668,300
HPJ,0,-0.004840105604996491,0.0403410602671227,0.03179094455930607,0.49666666666666665,1.0,300
HPJ,1,0.010307097857234142,0.047587041703204366,0.03738542215985827,0.5033333333333333,1.0,300
HPJ,2,0.022125911483016524,0.062196941419490566,0.05012209092351181,0.43,1.0,300
HPJ,3,0.031090158689368805,0.07661748917692264,0.06176405974767304,0.38333333333333336,1.0,300
HPJ,4,0.037293692816361065,0.08587177282246157,0.07110498594418703,0.34,0.9833333333333333,300
HPJ,5,0.04428099563574572,0.09307068565183352,0.07577217435594877,0.3466666666666667,0.9266666666666666,300
HPJ,6,0.04814684230542561,0.09911092188184317,0.08001392974793516,0.3466666666666667,0.7933333333333333,300
HPJ,7,0.04985047366455884,0.0981992737670699,0.07808842801096454,0.38,0.71,300
HPJ,8,0.05386935217405757,0.10194654513122925,0.08062928882642513,0.38666666666666666,0.66,300
HPJ,9,0.05920121878004307,0.10483898442247605,0.08306593523371539,0.38333333333333336,0.58,300
HPJ,10,0.06003413961109037,0.10553675770845289,0.08478838254525742,0.37,0.5466666666666666,300
SPJ,0,-0.0015560969316976683,0.01469854003081579,0.011814842595169668,0.95,1.0,300
SPJ,1,-0.0010416861308193545,0.016610152565232832,0.013701912277282876,0.9566666666666667,1.0,300
SPJ,2,-0.0005169057301528707,0.020850817345044258,0.01693983437546077,0.95,1.0,300
SPJ,3,-0.00010887756507478455,0.0254419281697152,0.020628425532325287,0.93,1.0,300
SPJ,4,0.0007228780189855197,0.030045436479004393,0.02435841069784332,0.9033333333333333,1.0,300
SPJ,5,0.0018395645942926252,0.03249567910932362,0.02640647028481745,0.88,1.0,300
SPJ,6,0.0035966225532269463,0.035505188975905204,0.028266118601950142,0.85,1.0,300
SPJ,7,0.004015726632903971,0.036470508921409094,0.029106153242834106,0.8666666666666667,0.9633333333333334,300
SPJ,8,0.005512078401572987,0.03923541298121003,0.031417650352982274,0.8566666666666667,0.8166666666666667,300
SPJ,9,0.007221246274789042,0.041041505328059225,0.03309456587608763,0.8466666666666667,0.64,300
SPJ,10,0.009095858894303477,0.04208630881328776,0.03369426771330181,0.82,0.44666666666666666,300
