est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,0.00011894017735932423,0.017842495001151974,0.013874353068094078,0.9633333333333334,1.0,300
CDOLS,1,-0.006099952512507008,0.02994813694868672,0.024267585164776295,0.41333333333333333,1.0,300
CDOLS,2,-0.013262754021282226,0.03610773703424254,0.027810918456525294,0.44,1.0,300
CDOLS,3,-0.020582109933047855,0.04302858596242498,0.03408603648286188,0.3433333333333333,1.0,300
CDOLS,4,-0.025432876820590727,0.04704117223369945,0.03792396997070799,0.3,1.0,300
CDOLS,5,-0.0298745647063822,0.05126157343211397,0.041420056276183795,0.30666666666666664,1.0,300
CDOLS,6,-0.033507067585098374,0.057455225409784906,0.04532072495469769,0.29333333333333333,1.0,300
CDOLS,7,-0.03880884309553795,0.06160876517979255,0.04861583737190108,0.28,1.0,300
CDOLS,8,-0.039331450303875526,0.060162358000626026,0.049347406527862105,0.24333333333333335,0.9966666666666667,300
CDOLS,9,-0.04373179783643742,0.06345980828863525,0.052195062825787356,0.23,0.9766666666666667,300
CDOLS,10,-0.045095002278034875,0.06417638695111247,0.05251535690065939,0.23666666666666666,0.97,300
DB,0,-0.00013838154056316018,0.0068862533445009375,0.0053758177079407604,0.7066666666666667,1.0,300
DB,1,0.005495696477569684,0.020174009322458344,0.016580305687648563,0.8,1.0,300
DB,2,0.008379687234581781,0.0328780494919241,0.026444094911705265,0.65,1.0,300
DB,3,0.010095674347404653,0.043293987257962505,0.03481197905137026,0.6,1.0,300
DB,4,0.011437476681785082,0.05044358414869664,0.040698374566445955,0.5333333333333333,1.0,300
DB,5,0.011993602636116648,0.054157087709974995,0.044195747986333495,0.5033333333333333,1.0,300
DB,6,0.01214222696690045,0.0555382112476272,0.04498386746713319,0.49333333333333335,0.9833333333333333,300
DB,7,0.011493165893444537,0.0551956598941316,0.044745268540092704,0.49,0.9466666666666667,300
DB,8,0.011553663679825788,0.0559088078019204,0.04559294330304414,0.5,0.7966666666666666,300
DB,9,0.01037697564648846,0.05720989356167386,0.04621350266165333,0.5166666666666667,0.6833333333333333,300
DB,10,0.009964142419813344,0.057003811773485104,0.04598548794136106,0.47333333333333333,0.62,300
FE,0,-0.00013838154056316018,0.0068862533445009375,0.0053758177079407604,0.7066666666666667,1.0,300
FE,1,0.015847159408632207,0.02494283882240303,0.020605665364404304,0.66,1.0,300
FE,2,0.026811299416280285,0.04116585011335579,0.034231010437147734,0.5266666666666666,1.0,300
FE,3,0.03484027283794462,0.05387549858408248,0.04454898763650725,0.45666666666666667,1.0,300
FE,4,0.041116978627663926,0.06296476240889809,0.05209413329286907,0.4066666666666667,1.0,300
FE,5,0.045530640724044225,0.06834315624854946,0.05653726285176637,0.38333333333333336,0.99,300
FE,6,0.048692181724072754,0.07122000397624878,0.059516724887612206,0.36,0.9233333333333333,300
FE,7,0.05039179953466332,0.07210766821938014,0.06148801009476092,0.36333333333333334,0.74,300
FE,8,0.052276705538291585,0.0739980488248039,0.06289011510196281,0.3233333333333333,0.5666666666666667,300
FE,9,0.05250887690209875,0.07544993304521358,0.06358127034000714,0.3466666666666667,0.48333333333333334,300
FE,10,0.053173876086997085,0.07599821316731335,0.06392291368408243,0.3466666666666667,0.45666666666666667,300
HPJ,0,-0.003833322322999505,0.020730349502084654,0.016650010230524134,0.24333333333333335,1.0,300
HPJ,1,0.0162800555195271,0.028621093333577603,0.022803925027100706,0.63,1.0,300
HPJ,2,0.027235752304398186,0.044889489876808145,0.03631581672125778,0.5133333333333333,1.0,300
HPJ,3,0.03450338173705641,0.05711127822814931,0.046578729256199096,0.4533333333333333,1.0,300
HPJ,4,0.040888623686125704,0.06634218315899622,0.054502586294033505,0.38,1.0,300
HPJ,5,0.045248384233977215,0.07149099696901219,0.05936857288335503,0.36,0.98,300
HPJ,6,0.049034316766079604,0.07457608654687799,0.06295149393747625,0.3333333333333333,0.9066666666666666,300
HPJ,7,0.05044145192161152,0.07539405234806096,0.06325035782047936,0.35333333333333333,0.74,300
HPJ,8,0.05335598632190126,0.077887999338542,0.06560357173250257,0.32,0.5833333333333334,300
HPJ,9,0.05445862646648519,0.07953808473543252,0.0664494125067485,0.32666666666666666,0.49333333333333335,300
HPJ,10,0.054493680129991624,0.07949509710183375,0.06687350961107931,0.31666666666666665,0.47333333333333333,300
SPJ,0,-7.955734731871426e-05,0.00674131902620444,0.005242555250554033,0.73,1.0,300
SPJ,1,0.0014704198905862121,0.02176673877132867,0.017841985414820894,0.8233333333333334,1.0,300
SPJ,2,0.0020561491692687507,0.03692694003884273,0.029669086646674808,0.6633333333333333,1.0,300
SPJ,3,0.0025642932638969204,0.04930609159732062,0.03937930483211423,0.58,1.0,300
SPJ,4,0.0035217006467333626,0.05841003816267722,0.04677469124481351,0.5233333333333333,1.0,300
SPJ,5,0.004218462911098828,0.06392285774478947,0.05143483460745127,0.45666666666666667,1.0,300
SPJ,6,0.004973726037174151,0.06660717454250585,0.05385783531621737,0.45666666666666667,0.97,300
SPJ,7,0.005194490101158891,0.06821158106590479,0.0547252672598417,0.47,0.9133333333333333,300
SPJ,8,0.006369320541870734,0.07009438968701831,0.05669467025010639,0.47,0.7633333333333333,300
SPJ,9,0.006082661035004832,0.07215126360314601,0.057972067229486834,0.44,0.6466666666666666,300
SPJ,10,0.006963129879085401,0.0727898192070795,0.0588872949193811,0.43,0.5933333333333334,300
