est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,-0.00235006961410105,0.02737795625450157,0.022338006008859847,0.9466666666666667,1.0,300
CDOLS,1,-0.019545031401701732,0.038217696233067436,0.030290129621987336,0.8766666666666667,1.0,300
CDOLS,2,-0.0311565186235587,0.04504544313968601,0.03637781168034268,0.8533333333333334,1.0,300
CDOLS,3,-0.040125479934683364,0.052191574875349665,0.043039341834010356,0.76,1.0,300
CDOLS,4,-0.051304953537757485,0.06309975793439866,0.05382983283098222,0.69,1.0,300
CDOLS,5,-0.0592886024936305,0.06931327088399011,0.06006968136855139,0.62,1.0,300
CDOLS,6,-0.062237726072402876,0.07208391531256718,0.06357258843020668,0.6033333333333334,1.0,300
CDOLS,7,-0.0695554442978426,0.07775615287241468,0.06979388590881863,0.5133333333333333,1.0,300
CDOLS,8,-0.07283737600757406,0.0813380566866937,0.07334204729527073,0.5066666666666667,0.9966666666666667,300
CDOLS,9,-0.07539291891219485,0.08458153658425567,0.07584910481734716,0.49,0.98,300
CDOLS,10,-0.08218489305592801,0.09101832849691638,0.08278987575879594,0.41,0.95,300
DB,0,-0.0003652373434585617,0.013014313413866786,0.010515023772001189,0.9533333333333334,1.0,300
DB,1,0.006097734118346671,0.01851484447517816,0.014877161684642537,0.8966666666666666,1.0,300
DB,2,0.012640557572085343,0.02542874226232824,0.020528575037416463,0.8,1.0,300
DB,3,0.017637580649060618,0.03079651504779496,0.02478422469505676,0.75,1.0,300
DB,4,0.020961648392471093,0.03473967120595426,0.027560179883188637,0.7,1.0,300
DB,5,0.024714452200260504,0.037877967357649665,0.030657774017075864,0.6533333333333333,1.0,300
DB,6,0.028775296400148552,0.040801814517511026,0.033401636894613645,0.61,1.0,300
DB,7,0.03042397707681012,0.04184520627683024,0.034391490406058024,0.6066666666666667,0.96,300
DB,8,0.03286151301293845,0.0437635624218542,0.03633910838014885,0.6333333333333333,0.83,300
DB,9,0.0341955351245888,0.04471325505411037,0.037143408219820435,0.6166666666666667,0.59,300
DB,10,0.034695885511265706,0.04420460197957019,0.036860262430448515,0.6433333333333333,0.3333333333333333,300
FE,0,-0.0003652373434585617,0.013014313413866786,0.010515023772001189,0.9533333333333334,1.0,300
FE,1,0.02591449430299343,0.03107174290351415,0.026900693654398525,0.6066666666666667,1.0,300
FE,2,0.04767802877353445,0.0522480859470946,0.047830387094900194,0.2633333333333333,1.0,300
FE,3,0.06432600344363845,0.06872659709400895,0.06434846217925672,0.10333333333333333,1.0,300
FE,4,0.07651645771832645,0.08094107872407819,0.07655155741925719,0.04666666666666667,1.0,300
FE,5,0.08695085713905726,0.09109330857373585,0.08695085713905726,0.04,0.9933333333333333,300
FE,6,0.09596538839995172,0.09977412707580609,0.09596538839995172,0.013333333333333334,0.7966666666666666,300
FE,7,0.10118631049168483,0.10481360309613608,0.10118631049168483,0.013333333333333334,0.30333333333333334,300
FE,8,0.10607545464477115,0.10961586753577841,0.10607545464477115,0.01,0.14666666666666667,300
FE,9,0.10893447015109019,0.11240114379295477,0.10893447015109019,0.0033333333333333335,0.2966666666666667,300
FE,10,0.1101747289912427,0.11331092654227315,0.1101747289912427,0.0033333333333333335,0.5233333333333333,300
HPJ,0,-0.002809327656599988,0.03503093954103164,0.027757381488106893,0.53,1.0,300
HPJ,1,0.0216226679277561,0.0492262268907973,0.039635740886416575,0.45666666666666667,1.0,300
HPJ,2,0.042347739403045516,0.07231808886166213,0.059121930478387055,0.33,1.0,300
HPJ,3,0.05769689437339225,0.08703000949856472,0.07154164455316411,0.2866666666666667,1.0,300
HPJ,4,0.0685156852264902,0.09695500796285772,0.08081494654319893,0.25666666666666665,0.9833333333333333,300
HPJ,5,0.07815777950049212,0.10570439637318733,0.08852080469224388,0.23666666666666666,0.8833333333333333,300
HPJ,6,0.08854160311683784,0.11525104669840203,0.0971088126267052,0.20666666666666667,0.7266666666666667,300
HPJ,7,0.09373627726855355,0.1171830063983532,0.09922246618506064,0.18333333333333332,0.6366666666666667,300
HPJ,8,0.09979121226986525,0.1227845842350796,0.10436289103970853,0.21666666666666667,0.57,300
HPJ,9,0.10293220987201271,0.12718751764851335,0.10808368242733105,0.18666666666666668,0.5933333333333334,300
HPJ,10,0.10241912453151847,0.12735987070755306,0.10804706896379909,0.19,0.6533333333333333,300
SPJ,0,-7.202275798280182e-05,0.014644013670949387,0.011955097218177054,0.97,1.0,300
SPJ,1,-0.00033074849804961003,0.019234888459082573,0.015247112532025684,0.9266666666666666,1.0,300
SPJ,2,0.0014099729685858628,0.025207323073791185,0.019836777564101002,0.88,1.0,300
SPJ,3,0.00381817269651073,0.02972426678379778,0.023215998452368856,0.85,1.0,300
SPJ,4,0.006455814391109149,0.03445295809375736,0.026963722431476603,0.81,1.0,300
SPJ,5,0.01124444797282574,0.03783742122365094,0.029331810178097786,0.7833333333333333,1.0,300
SPJ,6,0.0181226286523177,0.04196400492519865,0.03215490746788999,0.7666666666666667,0.9866666666666667,300
SPJ,7,0.025115170862339786,0.04618710175242004,0.03645028156559523,0.7366666666666667,0.8766666666666667,300
SPJ,8,0.03389733744005749,0.05203853873046811,0.04190938450391733,0.7,0.65,300
SPJ,9,0.043642865521374336,0.058985703170921895,0.049287973739208985,0.65,0.2866666666666667,300
SPJ,10,0.05444677966779152,0.06656693971413899,0.05686048045752864,0.5733333333333334,0.15,300
