est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,-0.0002567483044796063,0.009755824731526853,0.007740734749737513,0.95,1.0,300
CDOLS,1,-0.021504379289098777,0.02424012289522255,0.021812492583691116,0.46,1.0,300
CDOLS,2,-0.030652869197702194,0.03260484497582538,0.030679793890959952,0.21666666666666667,1.0,300
CDOLS,3,-0.035584654878582936,0.037218286117648186,0.035584654878582936,0.09666666666666666,1.0,300
CDOLS,4,-0.03869392091293256,0.040429481546513574,0.03869392091293256,0.07666666666666666,1.0,300
CDOLS,5,-0.040642354050651426,0.04223550241346784,0.040642354050651426,0.07,1.0,300
CDOLS,6,-0.040753682749943856,0.04241712308627342,0.040753682749943856,0.056666666666666664,0.9933333333333333,300
CDOLS,7,-0.04049605881366386,0.042249165568722595,0.040498361463558785,0.04666666666666667,0.9766666666666667,300
CDOLS,8,-0.04130387287323334,0.04288535212593374,0.04130387287323334,0.04666666666666667,0.9633333333333334,300
CDOLS,9,-0.040830757419164844,0.04261591711714196,0.040830757419164844,0.07333333333333333,0.9333333333333333,300
CDOLS,10,-0.041070049560911044,0.04297932205227051,0.041132188779652364,0.08333333333333333,0.9233333333333333,300
DB,0,-0.0005025961487288758,0.005873373348586949,0.004695384670801948,0.96,1.0,300
DB,1,0.00016424024792982143,0.006441789363666066,0.005220312633136139,0.97,1.0,300
DB,2,0.0014930917388948951,0.007407412746368795,0.0060057554434417605,0.9533333333333334,1.0,300
DB,3,0.0016540907134747563,0.008220457354332215,0.006475190656596712,0.9166666666666666,1.0,300
DB,4,0.001267474431681088,0.008276750361506366,0.006667177974609862,0.9233333333333333,0.9966666666666667,300
DB,5,0.001188527812432759,0.008229976727329951,0.006769059199170754,0.9433333333333334,0.57,300
DB,6,0.0018378087659344196,0.008834580355660445,0.0071888721378789155,0.9233333333333333,0.19333333333333333,300
DB,7,0.002036204626791223,0.009088552770984,0.007248287114838791,0.89,0.10666666666666667,300
DB,8,0.0015938270307100627,0.008533371186082737,0.006655708965697201,0.9266666666666666,0.07666666666666666,300
DB,9,0.0018051073850061427,0.00913246622728283,0.007432804797495362,0.8966666666666666,0.08,300
DB,10,0.0013624505096851616,0.00871324266429075,0.006954369544391269,0.9333333333333333,0.06333333333333334,300
FE,0,-0.0005025961487288758,0.005873373348586949,0.004695384670801948,0.96,1.0,300
FE,1,0.008993482248616305,0.011033842241114682,0.009454284577110887,0.78,1.0,300
FE,2,0.014637972915040412,0.01631254467661391,0.014821256290429631,0.49,1.0,300
FE,3,0.016904518512358423,0.018705342218141827,0.016962321498505854,0.4033333333333333,1.0,300
FE,4,0.017539790225748798,0.0193412118438391,0.01759128063515244,0.37333333333333335,0.73,300
FE,5,0.017949974198360006,0.019707993734224362,0.017977821093535986,0.35333333333333333,0.06,300
FE,6,0.01882504571789279,0.020710518212950484,0.018969097953015702,0.33666666666666667,0.2833333333333333,300
FE,7,0.01911759973947851,0.02107078315489008,0.019374563231445544,0.29333333333333333,0.5,300
FE,8,0.018702061092062627,0.02049693578282273,0.01883102605749219,0.3233333333333333,0.5733333333333334,300
FE,9,0.018904177346114603,0.020922083804766484,0.018946702349298215,0.3566666666666667,0.6066666666666667,300
FE,10,0.01843150313913094,0.020350352653894094,0.018567768319367427,0.35,0.62,300
HPJ,0,-0.000741252971002363,0.016489720179246048,0.012956303081629927,0.5566666666666666,1.0,300
HPJ,1,0.00910766737177262,0.021016491026152648,0.017102262394606972,0.4766666666666667,1.0,300
HPJ,2,0.016416220411630596,0.027104271279292998,0.021413788954652232,0.41,1.0,300
HPJ,3,0.017103785049126394,0.02792551907606514,0.022727303110735272,0.3933333333333333,0.9733333333333334,300
HPJ,4,0.01541464038924911,0.027479754987706596,0.02229892944003903,0.38,0.6533333333333333,300
HPJ,5,0.01610405425187242,0.02860868504173872,0.02335683290326117,0.38666666666666666,0.5633333333333334,300
HPJ,6,0.016769015432814043,0.028795295067808067,0.023854759557591747,0.3466666666666667,0.5666666666666667,300
HPJ,7,0.01719953951054723,0.03081456379057126,0.025191779954329675,0.3333333333333333,0.62,300
HPJ,8,0.0153890789627202,0.029970043123083084,0.024255305776644438,0.3566666666666667,0.61,300
HPJ,9,0.017398830865399523,0.029604380918699724,0.02386808370507713,0.39,0.61,300
HPJ,10,0.017371578493640995,0.028303723718733128,0.023526440735071062,0.3566666666666667,0.64,300
SPJ,0,-0.00047890217022231765,0.005971282847116666,0.004811110071116309,0.9666666666666667,1.0,300
SPJ,1,-0.0003457901175428822,0.006558256550238675,0.005214187827255396,0.9766666666666667,1.0,300
SPJ,2,0.0007649037542104,0.00754154003551234,0.006018692447871608,0.96,1.0,300
SPJ,3,0.0009696178680143613,0.008400780082862847,0.006711675789076497,0.9333333333333333,1.0,300
SPJ,4,0.0008293175329557972,0.008658588154672136,0.0069802455824221794,0.93,0.99,300
SPJ,5,0.0010830487789718504,0.008835056445348577,0.007189744037452194,0.9366666666666666,0.55,300
SPJ,6,0.0021142572713783825,0.009604668959965042,0.007971799108456674,0.91,0.20333333333333334,300
SPJ,7,0.0027321704539041898,0.009962412290862272,0.008075742817064234,0.8833333333333333,0.09666666666666666,300
SPJ,8,0.002803091955448558,0.009473138619561962,0.007396260426736593,0.9133333333333333,0.08333333333333333,300
SPJ,9,0.0035208033269534694,0.010161528320005725,0.008258481764529004,0.88,0.09666666666666666,300
SPJ,10,0.0036526924009468308,0.009798634414703175,0.007911966525625804,0.9066666666666666,0.08333333333333333,300
