est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,-0.000243799097014753,0.009700386143791638,0.00769857291378395,0.95,1.0,300
CDOLS,1,-0.02258202661582022,0.025172111861086643,0.022822490824294512,0.42333333333333334,1.0,300
CDOLS,2,-0.02568097179702901,0.02788661424352704,0.025738679007817716,0.32,0.9966666666666667,300
CDOLS,3,-0.026375034646612935,0.028450554704463643,0.026385980049454763,0.31,0.8166666666666667,300
CDOLS,4,-0.02712603472541032,0.029425530479359994,0.027163001516564353,0.31333333333333335,0.72,300
CDOLS,5,-0.027748587694708147,0.029830090630843416,0.027774685074888682,0.31333333333333335,0.6966666666666667,300
CDOLS,6,-0.02711232773470736,0.02941688081210758,0.02725162277704473,0.29333333333333333,0.7066666666666667,300
CDOLS,7,-0.026569725774140962,0.029031623179916758,0.026644831319029814,0.33,0.67,300
CDOLS,8,-0.027246131233809326,0.02947062782554888,0.02733868566700662,0.30333333333333334,0.6966666666666667,300
CDOLS,9,-0.02675355977457368,0.029268766191020288,0.026831398694735307,0.3333333333333333,0.6666666666666666,300
CDOLS,10,-0.026953785570482516,0.029599808262696724,0.02713599881479469,0.33,0.67,300
DB,0,-0.0005591385004756503,0.006736147399182402,0.005248150910517481,0.9466666666666667,1.0,300
DB,1,-0.00040452728600543116,0.0074596422184141165,0.006028835747734942,0.97,1.0,300
DB,2,0.0010378391730652622,0.007722548936650486,0.0062753471100096304,0.9733333333333334,0.8,300
DB,3,0.0010548665867884408,0.008150238841627692,0.0063854767497125865,0.9366666666666666,0.05333333333333334,300
DB,4,0.0003424516500477729,0.007995135122195615,0.006320731026142621,0.9566666666666667,0.04,300
DB,5,-7.197204555331461e-08,0.00807184645784865,0.006528552046514568,0.9533333333333334,0.05,300
DB,6,0.0008364460327634375,0.008578188722288643,0.006829291444684239,0.93,0.07,300
DB,7,0.0011757318370581589,0.00899544329537175,0.007105850937390608,0.9266666666666666,0.07333333333333333,300
DB,8,0.0005552908448271377,0.008532366565402917,0.0066700738757254005,0.9433333333333334,0.056666666666666664,300
DB,9,0.0009459060528729065,0.009105652605347113,0.007375477021197152,0.9333333333333333,0.06666666666666667,300
DB,10,0.000517165235070118,0.00844665325398991,0.00658175522233602,0.9633333333333334,0.03666666666666667,300
FE,0,-0.0005591385004756503,0.006736147399182402,0.005248150910517481,0.9466666666666667,1.0,300
FE,1,0.006710894234158795,0.010003196754888385,0.008280076646095787,0.9,1.0,300
FE,2,0.009500989337829096,0.012193342317991225,0.010467653221498023,0.7966666666666666,0.4,300
FE,3,0.009769945297983595,0.01268152977754654,0.010616784358282458,0.8033333333333333,0.1,300
FE,4,0.009099538365290634,0.012111590084757137,0.010191335903843215,0.82,0.15,300
FE,5,0.008757245720433486,0.011920003469851923,0.01006140630297223,0.8266666666666667,0.17,300
FE,6,0.009584086196663632,0.012841355054056806,0.010724035267910263,0.78,0.21666666666666667,300
FE,7,0.009909735500266957,0.013335583918256382,0.01156127442783674,0.76,0.24,300
FE,8,0.009272705057447306,0.012586167205560347,0.010547714720430292,0.8233333333333334,0.17666666666666667,300
FE,9,0.009643832686822005,0.013231804352059983,0.01072537465284378,0.7633333333333333,0.23666666666666666,300
FE,10,0.009192570269104396,0.012479839428301337,0.010643205043687366,0.81,0.19,300
HPJ,0,-0.0009002934954365501,0.018727491131670795,0.01473026854272964,0.5633333333333334,1.0,300
HPJ,1,0.006273806243895391,0.022751602748532922,0.018530418916089905,0.5166666666666667,1.0,300
HPJ,2,0.011654526634249178,0.025197578081896065,0.019739536322222757,0.48,0.5366666666666666,300
HPJ,3,0.01066954769565743,0.024661062821963918,0.02041921062759732,0.43,0.5266666666666666,300
HPJ,4,0.00730700185269229,0.024011029726193935,0.01947471572327443,0.48,0.53,300
HPJ,5,0.007712034152798197,0.025030124716283377,0.019982058480145174,0.4633333333333333,0.5333333333333333,300
HPJ,6,0.008193399403204224,0.024175501507438052,0.02005940184544393,0.4533333333333333,0.55,300
HPJ,7,0.009260350692325304,0.026533757916588036,0.020968624625786237,0.48333333333333334,0.5166666666666667,300
HPJ,8,0.006345082423431552,0.02634453711315704,0.020653250948702257,0.4666666666666667,0.5333333333333333,300
HPJ,9,0.008764243528511963,0.02587183932162425,0.02028502170878443,0.5033333333333333,0.49666666666666665,300
HPJ,10,0.008480356034533456,0.024024954072925504,0.019032296611675492,0.5133333333333333,0.4866666666666667,300
SPJ,0,-0.0005369272117507595,0.006829479321338924,0.00535866562732663,0.95,1.0,300
SPJ,1,-0.0005802888648589218,0.007533828048933036,0.0060457541533445285,0.97,1.0,300
SPJ,2,0.0008848259738498163,0.007792060075214685,0.0062828323652483,0.9733333333333334,0.8,300
SPJ,3,0.0010491742880204687,0.008242139280396155,0.006453190422410187,0.9466666666666667,0.05333333333333334,300
SPJ,4,0.0005512269768745646,0.008132391037299739,0.006520425115808567,0.96,0.043333333333333335,300
SPJ,5,0.0004326744125264928,0.00830427090143442,0.006719314545322972,0.9566666666666667,0.043333333333333335,300
SPJ,6,0.001472523624364906,0.008961310784641954,0.007224977989386931,0.9333333333333333,0.06666666666666667,300
SPJ,7,0.002025943024572362,0.009436419571268995,0.007554965012667101,0.92,0.08,300
SPJ,8,0.0016747385698144212,0.008896728510455754,0.006889258986031642,0.9333333333333333,0.06666666666666667,300
SPJ,9,0.0023151455032892547,0.00953842845844605,0.007701268063010719,0.92,0.08,300
SPJ,10,0.002180821760036183,0.008801732518719881,0.006941757087949986,0.96,0.04,300
