est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,-0.002850967625220197,0.05991252351763414,0.04741312983400066,0.9166666666666666,1.0,300
CDOLS,1,-0.00945197344224041,0.05964836796986903,0.046912629895022914,0.7933333333333333,0.8266666666666667,300
CDOLS,2,-0.004696708842399237,0.057876776883837674,0.0467904002912794,0.77,0.26,300
CDOLS,3,-0.01287445880278672,0.061505112683397714,0.04951210437621425,0.7733333333333333,0.24333333333333335,300
CDOLS,4,-0.01263612813061745,0.06265971458862776,0.04932837390819904,0.7533333333333333,0.26,300
CDOLS,5,-0.011110961448807135,0.06311321473746681,0.05008789493918091,0.7433333333333333,0.25666666666666665,300
CDOLS,6,-0.007412038964153188,0.06428424687053574,0.05054815931483657,0.7766666666666666,0.22333333333333333,300
CDOLS,7,-0.009428481804417445,0.06454352960420259,0.05128955303050937,0.7733333333333333,0.22666666666666666,300
CDOLS,8,-0.012612184294012374,0.06442956769177122,0.051482964812558825,0.7966666666666666,0.20333333333333334,300
CDOLS,9,-0.01610125455801369,0.06426534352730134,0.05093633151863267,0.7933333333333333,0.20666666666666667,300
CDOLS,10,-0.012409686830683291,0.06326003880247268,0.04933727160867346,0.8266666666666667,0.17333333333333334,300
DB,0,-0.0038562838097527317,0.05663801024311721,0.04402041378105838,0.6233333333333333,1.0,300
DB,1,0.0030746366198346063,0.054832730261806364,0.04290198914782869,0.8833333333333333,0.7233333333333334,300
DB,2,0.009606548704742503,0.05464554034355226,0.04377726666866761,0.9,0.08333333333333333,300
DB,3,0.0013422409180884863,0.05354499687802024,0.043740917686636654,0.9333333333333333,0.07333333333333333,300
DB,4,0.0016467322663396065,0.05495988345099981,0.04255454483789923,0.9066666666666666,0.09,300
DB,5,0.003659698799089141,0.05863586488562346,0.045784157456336405,0.89,0.11333333333333333,300
DB,6,0.00668407404013352,0.05705067756948385,0.04553879821369786,0.89,0.11,300
DB,7,0.0032465289212329617,0.057214240418805004,0.04555622307896152,0.8933333333333333,0.10666666666666667,300
DB,8,0.0009331057172150052,0.05843108009828549,0.045804307937383264,0.89,0.11,300
DB,9,-0.0030651159928272898,0.058828664717097544,0.04573192295865937,0.9033333333333333,0.09666666666666666,300
DB,10,0.0008841704710468595,0.05645023726835996,0.045412847007106176,0.9166666666666666,0.08333333333333333,300
FE,0,-0.0038562838097527317,0.05663801024311721,0.04402041378105838,0.6233333333333333,1.0,300
FE,1,0.01718901423164863,0.05647077070314905,0.044692264347272095,0.8766666666666667,0.6333333333333333,300
FE,2,0.02626333639879521,0.05931400518456318,0.04659368919130348,0.8533333333333334,0.08666666666666667,300
