est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,0.00464577728230805,0.07904908076202533,0.06319461750331143,0.9133333333333333,1.0,300
CDOLS,1,-0.008297140791603742,0.09104997485858711,0.07153886153710441,0.7933333333333333,0.5566666666666666,300
CDOLS,2,-0.018827574902291727,0.10015897680315558,0.08235426243299053,0.7766666666666666,0.27666666666666667,300
CDOLS,3,-0.013078772691216189,0.09181378455209238,0.07347728763961045,0.8,0.2,300
CDOLS,4,-0.023145996628367686,0.09771378900255202,0.07858880443620457,0.82,0.17666666666666667,300
CDOLS,5,-0.002683034114760113,0.09864031849138971,0.07879324005512288,0.8533333333333334,0.14666666666666667,300
CDOLS,6,-0.009257208607197252,0.11524504011558698,0.08908076707214671,0.7733333333333333,0.22666666666666666,300
DB,0,0.00453540883260792,0.06591404360305966,0.05190909423208351,0.7333333333333333,1.0,300
DB,1,0.006424344614223977,0.08557069626658352,0.06689075537856864,0.8833333333333333,0.38333333333333336,300
DB,2,-5.9327143167743106e-05,0.08755878536738267,0.06923135683861666,0.89,0.15,300
DB,3,0.0063452666478852355,0.08193928230536643,0.06368406481842014,0.9133333333333333,0.07666666666666666,300
DB,4,0.0029331341641487475,0.0880381385154733,0.0703392865871441,0.8833333333333333,0.12,300
DB,5,0.01984715837489489,0.09352341606599965,0.07353728173182587,0.88,0.12,300
DB,6,0.010047626485491862,0.10340938190751733,0.08164651597726737,0.8733333333333333,0.12666666666666668,300
FE,0,0.00453540883260792,0.06591404360305966,0.05190909423208351,0.7333333333333333,1.0,300
FE,1,0.039732944130293504,0.09163825262598708,0.07181420445456273,0.8566666666666667,0.25,300
FE,2,0.037997473248616,0.09409377106455231,0.07632384204965696,0.8633333333333333,0.12,300
FE,3,0.04494085083498303,0.09254350909204843,0.07469962470444864,0.8766666666666667,0.12333333333333334,300
FE,4,0.04061690546565446,0.09607380357949327,0.07548088305978418,0.8433333333333334,0.15333333333333332,300
FE,5,0.05568259741041465,0.10714719178122649,0.08553011314803799,0.83,0.17,300
FE,6,0.042992423704700744,0.11245464771566116,0.08922059037111756,0.8066666666666666,0.19333333333333333,300
HPJ,0,0.002915529215912342,0.2017001858662791,0.16468644597401225,0.25666666666666665,1.0,300
HPJ,1,0.043710062328939425,0.1685909822123276,0.13218358796488242,0.6233333333333333,0.48,300
HPJ,2,0.05192576454114341,0.17779771322609583,0.1339199793218123,0.6466666666666666,0.37,300
HPJ,3,0.05410739510331542,0.1755562156125547,0.13633558047867003,0.6133333333333333,0.38,300
HPJ,4,0.03640690877482736,0.17466304490218917,0.13799720697533072,0.65,0.35,300
HPJ,5,0.05496530784117692,0.18916239197134427,0.1472095404687074,0.59,0.41,300
HPJ,6,0.02732334623402112,0.1994652816902303,0.15591841651213922,0.58,0.42,300
SPJ,0,0.0048435083283526,0.06903577460331276,0.054189888000811086,0.76,1.0,300
SPJ,1,-0.0012956109014629904,0.09914387780451656,0.0762126765091033,0.88,0.38,300
SPJ,2,-0.0026705924639602047,0.10354455397410743,0.0785601782901758,0.8866666666666667,0.09333333333333334,300
SPJ,3,0.01397088917816418,0.09787359586812161,0.0745596615319634,0.91,0.1,300
SPJ,4,0.020810015012424476,0.10471323907226437,0.08207999351397083,0.8966666666666666,0.10333333333333333,300
SPJ,5,0.05158237276273567,0.1130060623328378,0.08985238432419575,0.87,0.13,300
SPJ,6,0.06265948701804375,0.12769020136409412,0.10122165241205168,0.8433333333333334,0.15666666666666668,300
