est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,-0.0028356270267132127,0.06009798904976041,0.047475928734290955,0.9166666666666666,1.0,300
CDOLS,1,-0.008559222109923444,0.05902796654239539,0.0464394642186578,0.7833333333333333,1.0,300
CDOLS,2,-0.006653239563171545,0.06144584130308323,0.0500772986746016,0.76,0.8766666666666667,300
CDOLS,3,-0.0149384708893414,0.0635153264411193,0.05131978090633314,0.78,0.5566666666666666,300
CDOLS,4,-0.01757864396703155,0.06749521738615369,0.053877524664641074,0.7366666666666667,0.44,300
CDOLS,5,-0.01771773800162995,0.06760604859899741,0.054133290745130354,0.7433333333333333,0.29333333333333333,300
CDOLS,6,-0.013957767787477676,0.07116834164150031,0.055278725524993334,0.7466666666666667,0.26,300
CDOLS,7,-0.01619607727980195,0.07279840528025182,0.05743690042257418,0.73,0.27,300
CDOLS,8,-0.019429834456855134,0.07225881801710766,0.05905318542695144,0.7533333333333333,0.24333333333333335,300
CDOLS,9,-0.023114953662355175,0.0716868639246472,0.057339682197982286,0.7266666666666667,0.27666666666666667,300
CDOLS,10,-0.020605659014575832,0.07192983025373227,0.05627943471175963,0.7766666666666666,0.22,300
DB,0,-0.002708315204945201,0.04629085975819378,0.03572598605482075,0.6433333333333333,1.0,300
DB,1,0.007759912166110593,0.05018261749144919,0.03881074127950972,0.8866666666666667,1.0,300
DB,2,0.013681095484410098,0.059293117584054096,0.04711460277451947,0.8533333333333334,0.7466666666666667,300
DB,3,0.008833413080526183,0.05983017614867753,0.048817727046641085,0.89,0.3333333333333333,300
DB,4,0.008133336801350003,0.06251205505768107,0.049046968976216944,0.8833333333333333,0.16666666666666666,300
DB,5,0.009479383331045173,0.06611657124374971,0.05196647789243397,0.8566666666666667,0.13666666666666666,300
DB,6,0.011050359913754115,0.06570732782234373,0.05340042583222735,0.8533333333333334,0.12666666666666668,300
DB,7,0.006904759756003077,0.06398207390881779,0.05110009914503603,0.8866666666666667,0.10666666666666667,300
DB,8,0.0038618364166678513,0.06582214310466795,0.052421188602207756,0.85,0.15666666666666668,300
DB,9,0.00017058277621190144,0.06385356701016189,0.049718812866239144,0.8666666666666667,0.13,300
DB,10,0.001695722656492518,0.060735182210398045,0.04813107792111817,0.91,0.08333333333333333,300
FE,0,-0.002708315204945201,0.04629085975819378,0.03572598605482075,0.6433333333333333,1.0,300
FE,1,0.025097404038821408,0.05479071445486079,0.04288710852287273,0.85,0.9966666666666667,300
FE,2,0.039173224717548714,0.06850303160094483,0.055140175592979464,0.8066666666666666,0.65,300
FE,3,0.03820565602524139,0.06953240387708291,0.05748721802273985,0.8133333333333334,0.21333333333333335,300
FE,4,0.03933795037463492,0.0728779964394718,0.05881419638696137,0.7966666666666666,0.11333333333333333,300
FE,5,0.041501189000123666,0.0772330659093448,0.061795611306496606,0.77,0.15333333333333332,300
FE,6,0.04336138879250403,0.0776251471892694,0.06349427063649292,0.7766666666666666,0.18333333333333332,300
FE,7,0.03920935198466242,0.07461401846751674,0.05967022326058173,0.7966666666666666,0.19666666666666666,300
FE,8,0.0359747591275931,0.07482027265146514,0.0602232154697561,0.8166666666666667,0.18333333333333332,300
FE,9,0.03195730412654453,0.07152646471245996,0.055548494795605974,0.83,0.17,300
FE,10,0.033042231883154215,0.06894244893382206,0.05512146496717839,0.8466666666666667,0.15333333333333332,300
HPJ,0,0.0001707701020832377,0.13611658201460203,0.10216670420753184,0.24333333333333335,1.0,300
HPJ,1,0.02237214579129247,0.09250902249808922,0.07260912953074389,0.6133333333333333,0.9833333333333333,300
HPJ,2,0.03795696492388619,0.10779645388817385,0.08596404404839826,0.61,0.63,300
HPJ,3,0.041786135984979926,0.10634406156384335,0.08580020471550118,0.6033333333333334,0.37666666666666665,300
HPJ,4,0.043639347068233546,0.10735716355908766,0.08610560535021229,0.6033333333333334,0.3333333333333333,300
HPJ,5,0.04561069240629532,0.11061260667165596,0.08632622928329929,0.6466666666666666,0.31666666666666665,300
HPJ,6,0.047797167280435586,0.11267463291597139,0.08985163671686217,0.63,0.35333333333333333,300
HPJ,7,0.040337932382888686,0.11303742001162513,0.08753785886237403,0.64,0.36666666666666664,300
HPJ,8,0.0419661636106814,0.10925828234833647,0.08615286479552112,0.6466666666666666,0.35333333333333333,300
HPJ,9,0.04030175994551515,0.11335659688520582,0.08753658900508471,0.6466666666666666,0.35,300
HPJ,10,0.037910496671674426,0.11595719912943027,0.0915377709425272,0.6266666666666667,0.37333333333333335,300
SPJ,0,-0.0025569134540382663,0.04650116302844045,0.035927065621081965,0.6833333333333333,1.0,300
SPJ,1,0.001719904392132475,0.054437714583839135,0.04153974766604376,0.8833333333333333,1.0,300
SPJ,2,0.007249924589604193,0.06689216715417677,0.05226919358838933,0.8633333333333333,0.7433333333333333,300
SPJ,3,0.004662731351884051,0.07170953947548336,0.056759750899804944,0.8866666666666667,0.33,300
SPJ,4,0.006318985534484869,0.07769937910501555,0.06042463197757583,0.8533333333333334,0.18,300
