est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,0.0002767915764437086,0.04426792368470501,0.03507002172367397,0.9333333333333333,1.0,300
CDOLS,1,-0.02147841322693166,0.05434400261534863,0.043457022034160776,0.93,1.0,300
CDOLS,2,-0.03793413131837319,0.06580051167659379,0.05418106721535189,0.89,1.0,300
CDOLS,3,-0.04981722529025835,0.07871527329141019,0.06282221264359562,0.87,1.0,300
CDOLS,4,-0.07280928212110344,0.09689295204640265,0.07983618685502596,0.79,1.0,300
CDOLS,5,-0.0899161340693567,0.11498558303560212,0.09534913792373473,0.7433333333333333,1.0,300
CDOLS,6,-0.09806830428304028,0.12541520803618686,0.10376052765265564,0.73,1.0,300
DB,0,-0.00015602285797327624,0.01729814467614927,0.013748702649008022,0.9366666666666666,1.0,300
DB,1,0.038682455682075345,0.04460575781417779,0.039142994719876756,0.62,1.0,300
DB,2,0.08194163325606545,0.08817820405012507,0.08200943710403649,0.17333333333333334,1.0,300
DB,3,0.12963876984283096,0.13608397610126946,0.12963876984283096,0.043333333333333335,1.0,300
DB,4,0.1764361151180114,0.18281193755891537,0.1764361151180114,0.013333333333333334,1.0,300
DB,5,0.2257835972588632,0.23168906026135488,0.2257835972588632,0.0,1.0,300
DB,6,0.2749303088981665,0.28008840256481343,0.2749303088981665,0.0,0.9333333333333333,300
FE,0,-0.00015602285797327624,0.01729814467614927,0.013748702649008022,0.9366666666666666,1.0,300
FE,1,0.07695443704423945,0.07997707154209018,0.07695443704423945,0.03666666666666667,1.0,300
FE,2,0.1504455277240663,0.15386032032014796,0.1504455277240663,0.0,1.0,300
FE,3,0.22062095333997647,0.22444162870433423,0.22062095333997647,0.0,1.0,300
FE,4,0.28199828159691215,0.2860770000161341,0.28199828159691215,0.0,1.0,300
FE,5,0.33735893856245563,0.341539043323777,0.33735893856245563,0.0,0.8466666666666667,300
FE,6,0.3825948579007587,0.38670626948148157,0.3825948579007587,0.0,0.44,300
HPJ,0,0.00015379561629715488,0.05233300570090265,0.042064011872570466,0.49333333333333335,1.0,300
HPJ,1,0.07466413100129109,0.09888053257859471,0.0839965766117022,0.23666666666666666,1.0,300
HPJ,2,0.14504281063206959,0.1711272334342162,0.150329368295551,0.14333333333333334,1.0,300
HPJ,3,0.21492878639724453,0.24146808675013312,0.21713017053531947,0.10333333333333333,0.9933333333333333,300
HPJ,4,0.274236568767673,0.29929577946321473,0.2753728019774578,0.06666666666666667,0.9033333333333333,300
HPJ,5,0.3314443884041932,0.3568623371585509,0.33229688465402657,0.03666666666666667,0.7266666666666667,300
HPJ,6,0.3818521695659899,0.40791826556758193,0.3826722705620181,0.02666666666666667,0.5733333333333334,300
SPJ,0,0.0007348201094503212,0.024718172780955745,0.02002488068888968,0.9733333333333334,1.0,300
SPJ,1,-0.0025057897726238655,0.03364886570545348,0.027663548139475632,0.9666666666666667,1.0,300
SPJ,2,0.014534514743037515,0.0511616723838009,0.04119704275589943,0.89,1.0,300
SPJ,3,0.05267761640704779,0.08182700921343192,0.06733458983908149,0.7266666666666667,1.0,300
SPJ,4,0.11492468652518124,0.13779170286732392,0.11892937580735383,0.47333333333333333,1.0,300
SPJ,5,0.19468911254611102,0.21186665468499707,0.1948569258126333,0.20666666666666667,0.9633333333333334,300
SPJ,6,0.2875903850973616,0.30134002646411684,0.2875903850973616,0.03666666666666667,0.67,300
