est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,-0.0014896101255291415,0.07450634998271204,0.060106267512767875,0.9222222222222223,0.07777777777777778,450
CDOLS,1,-0.0019085004504447922,0.07361116253520456,0.059500651704396806,0.9533333333333334,0.04666666666666667,450
CDOLS,2,-0.008562158577395713,0.07627454104724687,0.0614527289396839,0.92,0.08,450
CDOLS,3,-0.003694509584937246,0.07710018391748956,0.06029457982562855,0.9288888888888889,0.07111111111111111,450
CDOLS,4,-0.002042506671328056,0.08353062429720141,0.06577462338153765,0.9266666666666666,0.07333333333333333,450
CDOLS,5,-0.0036613641329129956,0.08485884505744194,0.06767371384456926,0.9288888888888889,0.07111111111111111,450
CDOLS,6,-0.0011249346940867856,0.0863843930328144,0.06842282067645931,0.9222222222222223,0.07777777777777778,450
DB,0,-0.00142524322339033,0.0472294532881454,0.03728165765069547,0.9111111111111111,0.08888888888888889,450
DB,1,-0.0010133877521034302,0.04757553842436748,0.0381883777728874,0.9155555555555556,0.08444444444444445,450
DB,2,-0.0046607399435279915,0.05126161651526003,0.04059172839422413,0.9022222222222223,0.09777777777777778,450
DB,3,-0.0003517308871576219,0.050005082067781925,0.03978672008531982,0.9044444444444445,0.09555555555555556,450
DB,4,-0.0013092242022604977,0.0517862990444794,0.04146662390618831,0.9111111111111111,0.08888888888888889,450
DB,5,-0.0018245578078460811,0.058235503247570125,0.046963702999809044,0.8955555555555555,0.10444444444444445,450
DB,6,0.00019854905433212055,0.057552521730595566,0.04579767418011171,0.9111111111111111,0.08888888888888889,450
FE,0,-0.00142524322339033,0.0472294532881454,0.03728165765069547,0.9111111111111111,0.08888888888888889,450
FE,1,-0.00091818742706048,0.04624644925459994,0.03718921158128534,0.92,0.08,450
FE,2,-0.004531522443491423,0.05077154503639344,0.0402458899463646,0.9088888888888889,0.09111111111111111,450
FE,3,-0.00021310088525894973,0.04968336443344152,0.03952022622296685,0.9111111111111111,0.08888888888888889,450
FE,4,-0.0011715749530709179,0.05172618912906342,0.041306179858257346,0.9177777777777778,0.08222222222222222,450
FE,5,-0.001693324622515513,0.05852026276385568,0.04734247864132399,0.9066666666666666,0.09333333333333334,450
FE,6,0.00031901350081786677,0.05776472057500892,0.04603928662786916,0.9111111111111111,0.08888888888888889,450
HPJ,0,-0.015677596405480474,0.13403288500387153,0.10580426852744654,0.5044444444444445,0.4955555555555556,450
HPJ,1,-0.009310861380910739,0.1330976281288683,0.10680230168311987,0.46444444444444444,0.5355555555555556,450
HPJ,2,-0.004641586999855283,0.1351608096053324,0.10734924680457353,0.52,0.48,450
HPJ,3,-0.007939989153384416,0.1434496139301123,0.11607919072195756,0.4711111111111111,0.5288888888888889,450
HPJ,4,0.0034491249084307196,0.14977666798911765,0.1203499726578339,0.4577777777777778,0.5422222222222223,450
HPJ,5,-0.006332198238865494,0.1549938631717892,0.12365775203216298,0.48,0.52,450
HPJ,6,-0.0054745420740581,0.16847591833080172,0.13606902959900052,0.4288888888888889,0.5711111111111111,450
SPJ,0,-0.0011241527722354123,0.05243048193748656,0.04116512125634732,0.9333333333333333,0.06666666666666667,450
SPJ,1,0.00012432473148370427,0.05204781882953947,0.041681824283653655,0.9511111111111111,0.04888888888888889,450
SPJ,2,-0.0035938069891469034,0.055024399535361646,0.04300300992312845,0.9444444444444444,0.05555555555555555,450
SPJ,3,0.00010920884680101717,0.05589193889413584,0.04400979883621075,0.9311111111111111,0.06888888888888889,450
SPJ,4,-0.0018058073797323248,0.057792866057649606,0.04563588331510413,0.9422222222222222,0.057777777777777775,450
SPJ,5,-0.0033405354906263056,0.0640516223731893,0.05176053042702065,0.9333333333333333,0.06666666666666667,450
SPJ,6,-0.001273120208698461,0.06687077997002451,0.052693709805034974,0.9222222222222223,0.07777777777777778,450
