est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,0.0016928196162909637,0.042533757691665494,0.03346628002017074,0.93,1.0,300
CDOLS,1,-0.010393620725445028,0.04636829978387681,0.0372529081627748,0.6533333333333333,0.9766666666666667,300
CDOLS,2,-0.011701125225543235,0.05426148719291453,0.04404627665091665,0.5866666666666667,0.4666666666666667,300
CDOLS,3,-0.01067318740216321,0.0550096022276644,0.042982382876296236,0.65,0.36333333333333334,300
CDOLS,4,-0.009861293383600525,0.05411746257906841,0.04275221624798007,0.6533333333333333,0.3466666666666667,300
CDOLS,5,-0.013184991377045535,0.05311253409009188,0.04277714241736004,0.6233333333333333,0.37666666666666665,300
CDOLS,6,-0.011238165371599097,0.05013827908571104,0.03936298588029345,0.71,0.29,300
CDOLS,7,-0.01498133484508184,0.054245582976393786,0.04156688231331136,0.69,0.31,300
CDOLS,8,-0.016277698064951055,0.054190288494801744,0.04376828180238017,0.6733333333333333,0.32666666666666666,300
CDOLS,9,-0.014262500059080313,0.05686255654838665,0.044924407816695974,0.63,0.37,300
CDOLS,10,-0.013265542751047698,0.056735205872563935,0.045565786773585804,0.6266666666666667,0.37333333333333335,300
DB,0,0.001152403098584071,0.037933440571792446,0.029845009984891622,0.6,1.0,300
DB,1,0.0004583905956149827,0.04365815016350103,0.034587679984649705,0.92,0.7433333333333333,300
DB,2,0.002154064022269413,0.05406625044184803,0.043422242061085865,0.8933333333333333,0.14666666666666667,300
DB,3,0.0038803358182994724,0.052121169824572704,0.04077293866019489,0.87,0.10333333333333333,300
DB,4,0.00492103535001137,0.05158472994056964,0.04019936038596186,0.8766666666666667,0.12,300
DB,5,0.0012837430051625789,0.04804899608227107,0.03827910074301535,0.9266666666666666,0.07666666666666666,300
DB,6,0.002675622769145042,0.04777204326824267,0.03781123825738632,0.94,0.06,300
DB,7,-0.0016563676651611648,0.050418046469669325,0.038460534716750844,0.9166666666666666,0.08333333333333333,300
DB,8,-0.00241734072600843,0.05140413999305734,0.040903383122092254,0.9333333333333333,0.06666666666666667,300
DB,9,0.001377392317488309,0.05211625382912686,0.041212615411841354,0.9266666666666666,0.07333333333333333,300
DB,10,0.003601263961115133,0.0536279961035095,0.042717820383499736,0.9066666666666666,0.09333333333333334,300
FE,0,0.001152403098584071,0.037933440571792446,0.029845009984891622,0.6,1.0,300
FE,1,0.014503631532537241,0.045339223167358354,0.03607348435941892,0.9266666666666666,0.6666666666666666,300
FE,2,0.018780605192207235,0.05651480033558918,0.04481136890913538,0.8633333333333333,0.1,300
FE,3,0.021017582068727687,0.05594216147918436,0.04395724902670518,0.8566666666666667,0.12333333333333334,300
FE,4,0.022125390233011886,0.055904595292419874,0.04421807625711184,0.8566666666666667,0.14,300
FE,5,0.018436669997585715,0.05150476548692475,0.04035782772807229,0.8866666666666667,0.11,300
FE,6,0.01972827652493033,0.05149497072234813,0.04112123787666213,0.9,0.1,300
FE,7,0.015261186458081435,0.05268722485015378,0.04154663732773352,0.88,0.12,300
FE,8,0.014330897094499575,0.053403944050952126,0.04261268184426876,0.9166666666666666,0.08333333333333333,300
FE,9,0.01791893698258667,0.05500939889419338,0.043935793951177755,0.89,0.11,300
FE,10,0.01989409713492331,0.057334321633653644,0.04524122150073508,0.89,0.11,300
HPJ,0,0.004066836400750858,0.11166315699890009,0.08722651288666465,0.21,1.0,300
HPJ,1,0.015198918561793102,0.06998596227416162,0.055073535286964875,0.8066666666666666,0.6333333333333333,300
HPJ,2,0.023079250306010626,0.08127690500177895,0.0626298776148554,0.73,0.26,300
HPJ,3,0.022903468799728367,0.07567751987116308,0.059347884155703926,0.7766666666666666,0.21666666666666667,300
HPJ,4,0.020194931389286453,0.0772233600407169,0.05883262608021316,0.7766666666666666,0.22333333333333333,300
HPJ,5,0.017967411001417046,0.07653131843421279,0.05966766422472802,0.77,0.23,300
HPJ,6,0.01956743708494641,0.07782842321967925,0.06215983299289461,0.75,0.25,300
HPJ,7,0.019865497638009127,0.07496183382275064,0.05897193744404896,0.79,0.21,300
HPJ,8,0.019813088815812167,0.07972275086751629,0.06083010643664629,0.77,0.23,300
HPJ,9,0.017887650047525665,0.07853364311131028,0.06002643152291423,0.7866666666666666,0.21333333333333335,300
HPJ,10,0.013397849412139463,0.07848106662303457,0.06044716088021538,0.75,0.25,300
SPJ,0,0.0013071486505814504,0.038204986119920216,0.029913579997269343,0.6166666666666667,1.0,300
SPJ,1,-0.0009674970428997098,0.047180903930807504,0.03734541881479152,0.9233333333333333,0.72,300
SPJ,2,0.002273366991252936,0.05764345343275299,0.04623628531992228,0.8766666666666667,0.13333333333333333,300
SPJ,3,0.00480950727309617,0.05602837892704254,0.043647790490530664,0.8933333333333333,0.11666666666666667,300
SPJ,4,0.00688111775278859,0.055346891845768444,0.043478265505809584,0.89,0.11,300
SPJ,5,0.0046127881023500855,0.05168321505575639,0.04109382399602106,0.9233333333333333,0.07666666666666666,300
SPJ,6,0.00742093071034501,0.051707419088259376,0.04109330869998886,0.92,0.08,300
SPJ,7,0.004275746159504165,0.054663287644675235,0.042155555744016,0.91,0.09,300
SPJ,8,0.004771503614132242,0.05470674360393375,0.043083422868441065,0.93,0.07,300
SPJ,9,0.010568217473946932,0.05668701798011129,0.04549932842689588,0.9033333333333333,0.09666666666666666,300
SPJ,10,0.014533089247551893,0.058063088523610376,0.045996371418497044,0.9033333333333333,0.09666666666666666,300
