est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,6.302065718192621e-06,0.03549179192367689,0.027651260074301215,0.9466666666666667,1.0,300
CDOLS,1,-0.008393789128242462,0.06864720271064954,0.053696742211557916,0.6,1.0,300
CDOLS,2,-0.011949149787307996,0.09193394444421503,0.06909874379768671,0.56,1.0,300
CDOLS,3,-0.01960449491371537,0.09932329584050263,0.07796446229714321,0.55,1.0,300
CDOLS,4,-0.03534921714412255,0.1107356648433929,0.088464514547426,0.45666666666666667,0.9833333333333333,300
CDOLS,5,-0.03790543811727599,0.11319993696093585,0.08845319572821321,0.49666666666666665,0.94,300
CDOLS,6,-0.042860733845474897,0.12116699004780802,0.09455476854919675,0.4866666666666667,0.88,300
DB,0,0.0005309565553788905,0.017547933958854085,0.01376357831493205,0.87,1.0,300
DB,1,0.038726328268217314,0.06345903701122495,0.05048697650544044,0.57,1.0,300
DB,2,0.07145367892499599,0.1060064268102074,0.08781215574286658,0.38333333333333336,0.9966666666666667,300
DB,3,0.09430259261989374,0.13061716552230063,0.11039849442411352,0.29333333333333333,0.9466666666666667,300
DB,4,0.11413000086119385,0.15308543036517708,0.12926249007638363,0.23666666666666666,0.8133333333333334,300
DB,5,0.13657644722509305,0.18360200841562724,0.1499300590934252,0.21,0.4866666666666667,300
DB,6,0.15247765778478087,0.21812974928886317,0.16518946722968506,0.20333333333333334,0.5233333333333333,300
FE,0,0.0005309565553788905,0.017547933958854085,0.01376357831493205,0.87,1.0,300
FE,1,0.0821385450200502,0.09640603895468104,0.08498932914184937,0.25,1.0,300
FE,2,0.1432338365857637,0.16261876250188728,0.14741636977902764,0.11,0.99,300
FE,3,0.1834549992988542,0.20236124336088931,0.18768987873966927,0.07333333333333333,0.7633333333333333,300
FE,4,0.21194604157132,0.23029363801157188,0.2154685453564944,0.06,0.37333333333333335,300
FE,5,0.2353727188203727,0.25600221978643306,0.23827552695594767,0.07,0.5266666666666666,300
FE,6,0.24456666000838057,0.2702422969117391,0.24837562929387802,0.056666666666666664,0.6733333333333333,300
HPJ,0,0.00530172566576379,0.05153104762915285,0.04095540033754892,0.38666666666666666,1.0,300
HPJ,1,0.08306667475739339,0.10724900238478627,0.08758392710591845,0.31333333333333335,1.0,300
HPJ,2,0.14309457455124525,0.17364328260338027,0.14919154105427296,0.16333333333333333,0.96,300
HPJ,3,0.1826891855806973,0.21347186289534534,0.18863933760157814,0.10333333333333333,0.75,300
HPJ,4,0.21009014391785558,0.24098571264988503,0.21726497911000783,0.09,0.54,300
HPJ,5,0.23458623801954687,0.26386752418378967,0.24137791190958097,0.08,0.57,300
HPJ,6,0.23624381554888843,0.27370836137896787,0.24507596158771633,0.1,0.6733333333333333,300
SPJ,0,0.0008871934155247815,0.01767607313990927,0.013932703513257939,0.93,1.0,300
SPJ,1,0.0045192026436431665,0.06940987528119986,0.05453635867427503,0.7066666666666667,1.0,300
SPJ,2,0.02637727107890067,0.11859275599799755,0.095587669862094,0.4866666666666667,0.9966666666666667,300
SPJ,3,0.05612661635338554,0.15103848094149944,0.12578753422661088,0.38333333333333336,0.9233333333333333,300
SPJ,4,0.10314033392517115,0.18655727282504103,0.15872964103720727,0.29,0.6066666666666667,300
SPJ,5,0.1680510510830234,0.23684092044009306,0.20406585154353746,0.21333333333333335,0.4766666666666667,300
SPJ,6,0.23176518422718492,0.28913348608345274,0.2517635771540829,0.13,0.58,300
