est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,0.0047414709987315595,0.07792618169307398,0.06291430630310733,0.9066666666666666,1.0,300
CDOLS,1,-0.004363767794279851,0.09138887475446637,0.07200549627004542,0.7766666666666666,1.0,300
CDOLS,2,-0.017725051604224874,0.11742493191904602,0.09430758889815143,0.7233333333333334,1.0,300
CDOLS,3,-0.020983677088802624,0.13612037035716992,0.10581314800913634,0.74,0.9933333333333333,300
CDOLS,4,-0.035823851604685916,0.15389415804741413,0.11445496510145708,0.7566666666666667,0.99,300
CDOLS,5,-0.021772853992207988,0.1657800440329237,0.12631786741113737,0.73,0.98,300
CDOLS,6,-0.03423042522337054,0.19657748195867525,0.14734771656859416,0.7333333333333333,0.95,300
DB,0,0.0010281196679500656,0.027562028609361983,0.021569413098630513,0.8733333333333333,1.0,300
DB,1,0.052466902784419796,0.07803961731357054,0.05992857900726223,0.7733333333333333,0.9966666666666667,300
DB,2,0.10908727263604973,0.1497069783860688,0.1131215858311823,0.5033333333333333,0.9933333333333333,300
DB,3,0.16940923060883406,0.22943092507972063,0.17151575711202705,0.33666666666666667,0.9833333333333333,300
DB,4,0.22915423041337665,0.3176385295001785,0.2295223658457788,0.2,0.8833333333333333,300
DB,5,0.29132559585089124,0.4275162239896695,0.291579421305685,0.11666666666666667,0.6866666666666666,300
DB,6,0.3426507994553349,0.5553328470107057,0.34265529366278275,0.07333333333333333,0.5266666666666666,300
FE,0,0.0010281196679500656,0.027562028609361983,0.021569413098630513,0.8733333333333333,1.0,300
FE,1,0.09019834725456999,0.10288536395427689,0.09148876276585101,0.4533333333333333,1.0,300
FE,2,0.1742310894405573,0.19037695541583033,0.17451429986618416,0.19333333333333333,0.99,300
FE,3,0.2521821127195776,0.2702317294657253,0.2524961473848718,0.1,0.9233333333333333,300
FE,4,0.3196004148170291,0.33735791882033506,0.3196846127225297,0.05333333333333334,0.62,300
FE,5,0.3785267385998783,0.39730560983209445,0.3785404224686539,0.03666666666666667,0.35333333333333333,300
FE,6,0.4137413164917769,0.4356366397487348,0.4138395273503095,0.03,0.33666666666666667,300
HPJ,0,0.002799147070788509,0.0816516003535128,0.06398774304299505,0.3933333333333333,1.0,300
HPJ,1,0.08453643941912982,0.13799138056644283,0.11021980932103763,0.44666666666666666,1.0,300
HPJ,2,0.15972549665855845,0.2274483010341067,0.18729395052485726,0.32,0.95,300
HPJ,3,0.23318527472415132,0.30796003219704027,0.25885547472499654,0.23333333333333334,0.7933333333333333,300
HPJ,4,0.2941463045936799,0.3655591028677124,0.31528461701282134,0.19,0.6766666666666666,300
HPJ,5,0.355150760558556,0.42717972973941276,0.37706401537193324,0.13,0.5466666666666666,300
HPJ,6,0.38757752156941305,0.45409948116418114,0.40288892348928546,0.11333333333333333,0.5466666666666666,300
SPJ,0,-0.0009068889841818747,0.034765582715310786,0.026414195009586,0.9466666666666667,1.0,300
SPJ,1,0.0016896787922978593,0.07546504457422441,0.05963312470091593,0.9266666666666666,1.0,300
SPJ,2,0.03486683334938703,0.12719449853234768,0.1029226500425091,0.8133333333333334,0.9933333333333333,300
SPJ,3,0.09181100336793872,0.18625170103932873,0.14795818160495844,0.6666666666666666,0.9466666666666667,300
SPJ,4,0.16186511247219035,0.24510308468853972,0.1983389487026769,0.5666666666666667,0.7366666666666667,300
SPJ,5,0.2479937188301715,0.32015497947110827,0.27247945519845945,0.43,0.5333333333333333,300
SPJ,6,0.33486692729101153,0.4004342953191352,0.3508529134255843,0.24666666666666667,0.39666666666666667,300
