est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,-0.00042176803966261444,0.03487256944942497,0.027254461294771114,0.9133333333333333,1.0,300
CDOLS,1,-0.01785631982219657,0.039038920971495535,0.03118794913821448,0.93,1.0,300
CDOLS,2,-0.035861470863936165,0.05182430301673282,0.04315472306864611,0.85,1.0,300
CDOLS,3,-0.047225198421938445,0.06273573835230128,0.053205001106608155,0.7766666666666666,1.0,300
CDOLS,4,-0.05736420958400333,0.07034227980445128,0.05925629325816652,0.7266666666666667,1.0,300
CDOLS,5,-0.06628904050093233,0.08074511894665258,0.07005925913771137,0.68,1.0,300
CDOLS,6,-0.07008312017839553,0.08416823426758092,0.07260995698558573,0.68,1.0,300
DB,0,-0.0007051161263620546,0.017679894725794173,0.013756218795092699,0.9266666666666666,1.0,300
DB,1,0.02289430229738927,0.03153189635700706,0.026266741562172954,0.7733333333333333,1.0,300
DB,2,0.047365004556812494,0.055192063898909814,0.04891353873327108,0.45,1.0,300
DB,3,0.07374346079180108,0.08072230183254224,0.07410904224765724,0.20666666666666667,1.0,300
DB,4,0.09692945447224341,0.10287916674475013,0.09695488576483054,0.09666666666666666,0.9966666666666667,300
DB,5,0.11714351133849661,0.12308234877617376,0.11715850910908304,0.06,0.7633333333333333,300
DB,6,0.13247783118512693,0.13795148681259387,0.13247783118512693,0.023333333333333334,0.26,300
FE,0,-0.0007051161263620546,0.017679894725794173,0.013756218795092699,0.9266666666666666,1.0,300
FE,1,0.06711658488825122,0.07028819369396654,0.06711658488825122,0.09,1.0,300
FE,2,0.12198609320274807,0.12490817033196441,0.12198609320274807,0.006666666666666667,1.0,300
FE,3,0.16824001833125843,0.17105484027344814,0.16824001833125843,0.0,0.9966666666666667,300
FE,4,0.2028476437104458,0.20542300169556096,0.2028476437104458,0.0,0.41333333333333333,300
FE,5,0.22712142767395663,0.22996041164247652,0.22712142767395663,0.0,0.2733333333333333,300
FE,6,0.23938731487283255,0.24224242693565867,0.23938731487283255,0.0,0.7833333333333333,300
HPJ,0,-0.0023185285796491007,0.04372070243472189,0.03463536001030781,0.5366666666666666,1.0,300
HPJ,1,0.061013237406063646,0.08352132741696477,0.07000873063557972,0.29333333333333333,1.0,300
HPJ,2,0.11545826945428361,0.13477796160771482,0.11838410905475459,0.13666666666666666,1.0,300
HPJ,3,0.16419276456468346,0.18121690593994644,0.16563792798345334,0.06333333333333334,0.88,300
HPJ,4,0.19779839824906045,0.21494194567837163,0.1985139205871759,0.04666666666666667,0.61,300
HPJ,5,0.22812635346584925,0.24505864512568987,0.22824325899269748,0.02666666666666667,0.5633333333333334,300
HPJ,6,0.23923754415370987,0.2571466723524617,0.23966248161766648,0.02666666666666667,0.6733333333333333,300
SPJ,0,-0.0008649046132633908,0.019926329398410027,0.01580605557351051,0.9766666666666667,1.0,300
SPJ,1,-0.006218576462155256,0.028570255247297997,0.021999870328068553,0.94,1.0,300
SPJ,2,0.004825566474124927,0.039020456377953545,0.03042648642753319,0.8866666666666667,1.0,300
SPJ,3,0.036019904550863305,0.058666044306504676,0.04754592701410137,0.7633333333333333,1.0,300
SPJ,4,0.08357575300250303,0.09792287715445652,0.08551750363067856,0.4666666666666667,0.9666666666666667,300
SPJ,5,0.14975651371064647,0.1591764063724684,0.14985576028744127,0.09666666666666666,0.28,300
SPJ,6,0.22034417648897445,0.2267339289341127,0.22034417648897445,0.0033333333333333335,0.37666666666666665,300
