est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,-0.0007192295820227756,0.022179857731709354,0.017955636223283236,0.9366666666666666,1.0,300
CDOLS,1,-0.010204509398129055,0.04043066237119132,0.03245524054473166,0.45,1.0,300
CDOLS,2,-0.013888319191215377,0.05470794969607134,0.04290639569627788,0.3933333333333333,1.0,300
CDOLS,3,-0.01964555359533243,0.06282610991012896,0.04924527793816476,0.35333333333333333,1.0,300
CDOLS,4,-0.02871959566403424,0.06895783288557744,0.053069242887138914,0.36666666666666664,1.0,300
CDOLS,5,-0.03027497406398406,0.06838521183987999,0.05318808344786107,0.37333333333333335,1.0,300
CDOLS,6,-0.041046800346172904,0.07432884945375362,0.05976797097961764,0.3233333333333333,0.9966666666666667,300
CDOLS,7,-0.0439279987251713,0.07766183971735502,0.061204414855659334,0.31333333333333335,0.9866666666666667,300
CDOLS,8,-0.04432842906030394,0.08121101766577007,0.06314139366243704,0.34,0.9566666666666667,300
CDOLS,9,-0.04574544257245923,0.07869460926612762,0.06241773955375941,0.2966666666666667,0.93,300
CDOLS,10,-0.04901094453619478,0.08631908660581404,0.07098223396684863,0.25,0.9066666666666666,300
DB,0,-0.0002930153935374247,0.008611636199513498,0.0070121031314147675,0.77,1.0,300
DB,1,0.010171774998276489,0.030546587471318328,0.023999431626360288,0.6533333333333333,1.0,300
DB,2,0.019647425414417212,0.05227779939134162,0.04175879768531879,0.47,1.0,300
DB,3,0.025152504585043114,0.06500651822873517,0.053316821303919945,0.41,1.0,300
DB,4,0.02843744504337018,0.07300777380074143,0.06124839628463486,0.3333333333333333,0.9966666666666667,300
DB,5,0.03142368365134406,0.07745648745531593,0.06514705323622252,0.3,0.9733333333333334,300
DB,6,0.032072986230125826,0.08044308422074964,0.06642513079688736,0.31666666666666665,0.9,300
DB,7,0.03555385586707713,0.08291984204771126,0.06833988920080994,0.33,0.7733333333333333,300
DB,8,0.03826975886841424,0.08465421286123732,0.0698409648113515,0.3333333333333333,0.6466666666666666,300
DB,9,0.03952156312168114,0.08359276388600843,0.06801229542990513,0.37333333333333335,0.5766666666666667,300
DB,10,0.03971013360525345,0.08347490657653664,0.06815339314750196,0.37,0.51,300
FE,0,-0.0002930153935374247,0.008611636199513498,0.0070121031314147675,0.77,1.0,300
FE,1,0.030142099426201455,0.041402577451712226,0.03414125400994822,0.44666666666666666,1.0,300
FE,2,0.054800351945507184,0.0721851611417073,0.06120270151208975,0.2833333333333333,1.0,300
FE,3,0.07184528413560623,0.09189761342805966,0.07902955564934672,0.23,0.9966666666666667,300
FE,4,0.08387673127343631,0.10537497899498825,0.09163293757606494,0.21333333333333335,0.9733333333333334,300
FE,5,0.09344718674641381,0.1149577342159199,0.10013323187450897,0.19,0.83,300
FE,6,0.09898732292841182,0.12114283513790632,0.10616851733083593,0.16,0.6533333333333333,300
FE,7,0.10601341059345432,0.12768791524181441,0.11281511690137729,0.14,0.56,300
FE,8,0.11118554034535807,0.1325921400132407,0.11729052762035752,0.14333333333333334,0.5333333333333333,300
FE,9,0.11399202571737531,0.1342262918804011,0.11937767508187404,0.12333333333333334,0.5766666666666667,300
FE,10,0.11496807531461561,0.13518866800574442,0.11986073348998512,0.12333333333333334,0.68,300
HPJ,0,0.0012670790932184772,0.025411013727679427,0.020201436827890253,0.33,1.0,300
HPJ,1,0.030261686297702765,0.04570434666060205,0.03711924704622293,0.41333333333333333,1.0,300
HPJ,2,0.05502280625380367,0.07724662518003157,0.06428981852356958,0.2866666666666667,1.0,300
HPJ,3,0.07316951047717929,0.09785523238617011,0.08364726108552838,0.21666666666666667,0.9966666666666667,300
HPJ,4,0.08406536845766167,0.11075906531323282,0.09452130772888838,0.21333333333333335,0.9766666666666667,300
HPJ,5,0.09204993434674469,0.11903888568184134,0.10180595532003447,0.21666666666666667,0.82,300
HPJ,6,0.0991525811383644,0.12564190413948081,0.1090311926676205,0.16333333333333333,0.6733333333333333,300
HPJ,7,0.10541195668651746,0.13118791534492916,0.11388766411332936,0.16333333333333333,0.59,300
HPJ,8,0.1111417739974482,0.13707773622054756,0.11950561029667447,0.15,0.62,300
HPJ,9,0.11304013728604477,0.1377999123390831,0.12102748609181281,0.13333333333333333,0.61,300
HPJ,10,0.11318093559077202,0.13870623912712773,0.12108299407981138,0.13,0.6433333333333333,300
SPJ,0,-0.0005375975690782175,0.00813288032036333,0.006622220929644397,0.89,1.0,300
SPJ,1,0.0004600915937250555,0.03516058646869687,0.026551039615081755,0.6933333333333334,1.0,300
SPJ,2,0.005090102213754267,0.05999938698804261,0.046215050348501166,0.55,1.0,300
SPJ,3,0.009099431217711083,0.07728422086471592,0.05947532352075412,0.43666666666666665,1.0,300
SPJ,4,0.013504938762337437,0.08954349734602621,0.06932094575982241,0.38333333333333336,0.9966666666666667,300
SPJ,5,0.019059819727966908,0.09809065273366042,0.07638620490201622,0.35333333333333333,0.9733333333333334,300
SPJ,6,0.024580637932919213,0.10345866376774647,0.08106875743185299,0.35333333333333333,0.87,300
SPJ,7,0.0335448494669818,0.1095586820365468,0.08744345444189149,0.31333333333333335,0.6866666666666666,300
SPJ,8,0.04447778360830359,0.11405637401252379,0.09341704484372448,0.2633333333333333,0.5166666666666667,300
SPJ,9,0.0539100785659745,0.11826172449588039,0.09873869065858955,0.25,0.48,300
SPJ,10,0.06428132610950354,0.12412600491174539,0.10445947035117233,0.25,0.57,300
