est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,0.0030413613999332257,0.01978853311968427,0.015691798690942938,0.95,1.0,300
CDOLS,1,-0.019222808812925665,0.02897332573752623,0.023424816501949382,0.8466666666666667,1.0,300
CDOLS,2,-0.02911002330560958,0.036963263213638624,0.031190120735042626,0.75,1.0,300
CDOLS,3,-0.03468582605679373,0.04058822316462196,0.035767325217073376,0.6566666666666666,1.0,300
CDOLS,4,-0.036763597462626245,0.042908601663649994,0.037565446322039724,0.63,0.9133333333333333,300
CDOLS,5,-0.03943091185215849,0.04524396380380271,0.0404965128951899,0.5466666666666666,0.74,300
CDOLS,6,-0.039273030934469835,0.045464922275263116,0.040122097667183415,0.5833333333333334,0.5766666666666667,300
CDOLS,7,-0.03927277933148526,0.04523890261149587,0.04015461169711091,0.58,0.53,300
CDOLS,8,-0.04181266076368783,0.04831180983283699,0.04272955946472467,0.5433333333333333,0.51,300
CDOLS,9,-0.04000468983709682,0.04710169545268163,0.04130307224971997,0.5866666666666667,0.44666666666666666,300
CDOLS,10,-0.040069628599623354,0.046584240945714346,0.04079679368196834,0.6033333333333334,0.41,300
DB,0,0.0012474722376087115,0.011494355351299102,0.008974366687565067,0.9466666666666667,1.0,300
DB,1,0.0007106907477075049,0.014242957800042573,0.01152728604717301,0.9466666666666667,1.0,300
DB,2,0.0016136194769149563,0.015088598865294525,0.012031698707229112,0.9466666666666667,1.0,300
DB,3,0.0015548457542648238,0.01569755700179852,0.01248782471367227,0.9466666666666667,1.0,300
DB,4,0.0016348541645962687,0.017013469703572804,0.01323130396623162,0.9166666666666666,0.63,300
DB,5,0.0009247927839954415,0.016714971629782915,0.01301837693068088,0.9133333333333333,0.20666666666666667,300
DB,6,0.00134739671382959,0.017445152712596453,0.01384229154333439,0.9166666666666666,0.11333333333333333,300
DB,7,0.0008943617112123806,0.01695204888563886,0.013264398188568097,0.93,0.07666666666666666,300
DB,8,-0.0003611430217447534,0.01804060116026592,0.014300458778187138,0.92,0.08666666666666667,300
DB,9,0.0010192020096033239,0.01771445984849198,0.014131011763830378,0.9,0.08,300
DB,10,0.0006643933955675853,0.017232255187053024,0.013917978050146195,0.9333333333333333,0.06666666666666667,300
FE,0,0.0012474722376087115,0.011494355351299102,0.008974366687565067,0.9466666666666667,1.0,300
FE,1,0.009507767825919312,0.017027543473596467,0.01372935360563713,0.8933333333333333,1.0,300
FE,2,0.014701538630343366,0.020910800449678094,0.017215870205395,0.84,1.0,300
FE,3,0.01673257320856097,0.022833257735859834,0.019338166595256057,0.7966666666666666,0.97,300
FE,4,0.01782542284709124,0.024546710642453316,0.020520487860344883,0.7966666666666666,0.25,300
FE,5,0.01759963141043529,0.024254103721770143,0.020389156085884163,0.7466666666666667,0.09333333333333334,300
FE,6,0.01824557029707493,0.02520851713117748,0.021189778626838945,0.73,0.14,300
FE,7,0.017885550086500782,0.024626869174427603,0.020213091190128474,0.7666666666666667,0.17,300
FE,8,0.016656434740052233,0.02456592251047229,0.019732885153810643,0.7833333333333333,0.2,300
FE,9,0.018027528515916665,0.025306254968672216,0.02084944221743028,0.75,0.22333333333333333,300
FE,10,0.017642807778974815,0.02466357143395946,0.02049257161888772,0.7766666666666666,0.20666666666666667,300
HPJ,0,0.00010337380328647061,0.030343111591955758,0.024403766548416726,0.5733333333333334,1.0,300
HPJ,1,0.008927081357786897,0.04049209579955579,0.03212160629135594,0.5166666666666667,1.0,300
HPJ,2,0.011296451859804671,0.0459087800454451,0.036739687927356365,0.4766666666666667,0.9933333333333333,300
HPJ,3,0.015106535829464415,0.04973942865585694,0.03961359738449566,0.49333333333333335,0.7633333333333333,300
HPJ,4,0.01813110895935001,0.050023953501598654,0.03989177630314069,0.4666666666666667,0.5933333333333334,300
HPJ,5,0.019599742700677516,0.048869105737545014,0.03987910983619838,0.4266666666666667,0.5166666666666667,300
HPJ,6,0.01851584824164298,0.05075773797226943,0.04092341669902113,0.44,0.5333333333333333,300
HPJ,7,0.015825161305128305,0.050295795117166274,0.039448712866010004,0.49,0.5166666666666667,300
HPJ,8,0.018904311847662083,0.05088022395336006,0.03995899847612275,0.5066666666666667,0.49666666666666665,300
HPJ,9,0.018576520368983194,0.0515518502087712,0.040790766109264014,0.4666666666666667,0.5166666666666667,300
HPJ,10,0.01707380484928264,0.050911719822444225,0.03946574348831466,0.48,0.5066666666666667,300
SPJ,0,0.0012855341135484385,0.011657487448548099,0.009130992517741186,0.9466666666666667,1.0,300
SPJ,1,0.0002705682035349932,0.014402759294328202,0.011549228155195403,0.9466666666666667,1.0,300
SPJ,2,0.0010183998995177608,0.015071735203760464,0.011847435134295306,0.9466666666666667,1.0,300
SPJ,3,0.0010386278883388607,0.01617125683479826,0.01272767546772984,0.94,0.9966666666666667,300
SPJ,4,0.0013639292277480175,0.017897566968202813,0.01405230574929433,0.9133333333333333,0.59,300
SPJ,5,0.0009987169336211819,0.0177312527376318,0.014072941499945474,0.9166666666666666,0.19,300
SPJ,6,0.00181911727468743,0.018897869508570125,0.014825463481364834,0.88,0.09333333333333334,300
SPJ,7,0.001813130035346133,0.018336154472558975,0.014183972809081302,0.9333333333333333,0.06666666666666667,300
SPJ,8,0.0010414258595348206,0.01949016610419827,0.01536882987685062,0.8933333333333333,0.09333333333333334,300
SPJ,9,0.002920268432831709,0.019096694698895522,0.014940983981754554,0.8966666666666666,0.1,300
SPJ,10,0.003098696530941844,0.01866122519818382,0.015082102175752654,0.9266666666666666,0.07666666666666666,300
