est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,-0.0006970872950252852,0.02211289858520795,0.017907968572311497,0.9366666666666666,1.0,300
CDOLS,1,-0.011269957503139976,0.040684819946121296,0.03275247769957395,0.44333333333333336,1.0,300
CDOLS,2,-0.012617748774243926,0.05006519182549985,0.039816036855195996,0.41,0.99,300
CDOLS,3,-0.016319635078775,0.05228022678632738,0.04159725332081141,0.37,0.9333333333333333,300
CDOLS,4,-0.022404720283040226,0.05370399939011097,0.042753911561256894,0.36666666666666664,0.81,300
CDOLS,5,-0.019533751506112154,0.051400061299662375,0.04145765724140723,0.37666666666666665,0.6666666666666666,300
CDOLS,6,-0.02742783552043259,0.05585550049558075,0.045393638817621845,0.35,0.6733333333333333,300
CDOLS,7,-0.0259602210833148,0.05535886566336467,0.04391254679998001,0.38666666666666666,0.63,300
CDOLS,8,-0.023962769191052617,0.058804568247478595,0.04655651820735919,0.3466666666666667,0.66,300
CDOLS,9,-0.023885851784053724,0.05350418966567083,0.04217379959629823,0.42,0.59,300
CDOLS,10,-0.025163861061823698,0.06043906827180885,0.05001239223281404,0.3,0.71,300
DB,0,-0.0007352028099509337,0.015407613043105764,0.012507368784655554,0.6266666666666667,1.0,300
DB,1,0.005318713381882477,0.037348257120534106,0.03005393858336152,0.71,1.0,300
DB,2,0.010278354214607226,0.053794152611267014,0.04283527738437732,0.5266666666666666,0.9666666666666667,300
DB,3,0.00946349658319816,0.054498029857651085,0.04258787749148366,0.5833333333333334,0.7066666666666667,300
DB,4,0.006794078103853014,0.05310645402768081,0.043319081670099,0.5633333333333334,0.48,300
DB,5,0.0069591495142922455,0.051608904943105605,0.04318414852539026,0.5466666666666666,0.44666666666666666,300
DB,6,0.0021804646885058275,0.052976173060382145,0.04244982017487479,0.5766666666666667,0.4066666666666667,300
DB,7,0.004505560593008276,0.052898775251280776,0.04123949358445267,0.6,0.38666666666666666,300
DB,8,0.0059947400136952204,0.054640032481070765,0.04243195219459643,0.6,0.3933333333333333,300
DB,9,0.005995045871507089,0.05193115153850807,0.04093836005851048,0.5833333333333334,0.4166666666666667,300
DB,10,0.005181638448838472,0.054787719745888086,0.04378792315397808,0.6033333333333334,0.39666666666666667,300
FE,0,-0.0007352028099509337,0.015407613043105764,0.012507368784655554,0.6266666666666667,1.0,300
FE,1,0.022599810586775546,0.042795420892776645,0.034714100741166515,0.5933333333333334,1.0,300
FE,2,0.0357059502181096,0.06252112317008103,0.05031946994369719,0.49,0.9166666666666666,300
FE,3,0.03875803306693049,0.06478277269636121,0.05249772354038403,0.47333333333333333,0.5266666666666666,300
FE,4,0.037903804349637964,0.06385930940740861,0.0521785455585278,0.48333333333333334,0.42333333333333334,300
FE,5,0.03887016109835764,0.06371147658193167,0.05236661586969431,0.45666666666666667,0.49333333333333335,300
FE,6,0.03436845077691496,0.06295240099125395,0.0508438620270574,0.4866666666666667,0.4533333333333333,300
FE,7,0.03667877840902777,0.06429421516703922,0.051837742580163666,0.5133333333333333,0.47333333333333333,300
FE,8,0.037971272095162406,0.06660989051348826,0.05382626765231217,0.45666666666666667,0.5266666666666666,300
FE,9,0.03764291344887732,0.06438488053662823,0.051727586995432555,0.5066666666666667,0.49,300
FE,10,0.03638873573273859,0.06618839218742928,0.053180370299496335,0.48333333333333334,0.5066666666666667,300
HPJ,0,0.0026091082928496215,0.04353926887762922,0.03400812855250147,0.28,1.0,300
HPJ,1,0.02273755043849175,0.04820621230503362,0.03786900547931704,0.5933333333333334,1.0,300
HPJ,2,0.03512497381334793,0.0682295438302008,0.05400939268416867,0.47,0.8866666666666667,300
HPJ,3,0.04060602771044904,0.0726721738533505,0.0587069059912861,0.42333333333333334,0.56,300
HPJ,4,0.03795154325159773,0.07009179712984218,0.05649616951547857,0.44333333333333336,0.49333333333333335,300
HPJ,5,0.03597358720256185,0.06909746608597658,0.056439028135180785,0.46,0.5233333333333333,300
HPJ,6,0.0346723250190553,0.06942569238512232,0.0569219045009564,0.45666666666666667,0.51,300
HPJ,7,0.03579255160002304,0.06871492385531917,0.054361265928864144,0.49333333333333335,0.49333333333333335,300
HPJ,8,0.03883407967410776,0.07355807479821294,0.0595745527068663,0.44,0.55,300
HPJ,9,0.03773738128726733,0.0698590831200416,0.05573098520278836,0.4633333333333333,0.53,300
HPJ,10,0.036246633582568105,0.07205374309583859,0.057735615669718604,0.46,0.53,300
SPJ,0,-0.0010056497818106665,0.015157805723360666,0.012233047584380758,0.6766666666666666,1.0,300
SPJ,1,0.0008967764037951017,0.041058325380376744,0.032132746881235186,0.6866666666666666,1.0,300
SPJ,2,0.006542207454483037,0.0602253811147161,0.04744238667795266,0.54,0.9633333333333334,300
SPJ,3,0.007468631979656082,0.06390426290824074,0.04971143558747614,0.5366666666666666,0.6733333333333333,300
SPJ,4,0.007004194029850406,0.06413856704365066,0.050804398119172284,0.5233333333333333,0.48333333333333334,300
SPJ,5,0.009277118297317727,0.06313329674362317,0.05078550593278894,0.5166666666666667,0.43333333333333335,300
SPJ,6,0.00672899684611602,0.06418616114731696,0.04904115386385155,0.5533333333333333,0.41,300
SPJ,7,0.011394950731870366,0.06580360798731336,0.05111355581416521,0.5666666666666667,0.43,300
SPJ,8,0.016405722069956906,0.06651120723071857,0.052197916550688866,0.5533333333333333,0.43666666666666665,300
SPJ,9,0.01953973477413171,0.06458088017845183,0.05101000643071079,0.5666666666666667,0.43,300
SPJ,10,0.02282394361886677,0.06790690367313984,0.05416734447223896,0.5466666666666666,0.45666666666666667,300
