est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,-0.003270582742931771,0.04921455645648777,0.037721817284236174,0.92,1.0,300
CDOLS,1,0.0004542898816720777,0.06978999042675121,0.05553526265810543,0.7,1.0,300
CDOLS,2,-0.007577836915704262,0.09539117431849657,0.0758924637444278,0.6833333333333333,1.0,300
CDOLS,3,-0.019826689191796094,0.11351398898678798,0.08941065536008572,0.6366666666666667,1.0,300
CDOLS,4,-0.02577235713458852,0.12846071025636352,0.09848495949365488,0.63,1.0,300
CDOLS,5,-0.022329034791235165,0.1475079094205823,0.11262217044490598,0.59,0.9966666666666667,300
CDOLS,6,-0.03617687964675319,0.1629024181400882,0.12360248796898017,0.6133333333333333,0.9933333333333333,300
DB,0,3.246962603135987e-05,0.017134646435392992,0.013430831855106143,0.9266666666666666,1.0,300
DB,1,0.05769500975679757,0.06864639855725985,0.05948407867473076,0.4666666666666667,1.0,300
DB,2,0.11153233252913243,0.1269580709694073,0.11297718858764898,0.24,1.0,300
DB,3,0.16649947463672932,0.1840292066858373,0.16722379107709054,0.15333333333333332,0.9966666666666667,300
DB,4,0.22270731750270986,0.24066390736315918,0.2232239083883862,0.07333333333333333,0.9633333333333334,300
DB,5,0.27441296116973873,0.294451662457924,0.2746993418736866,0.043333333333333335,0.8366666666666667,300
DB,6,0.31722463692026714,0.3415074369372033,0.31722463692026714,0.02666666666666667,0.67,300
FE,0,3.246962603135987e-05,0.017134646435392992,0.013430831855106143,0.9266666666666666,1.0,300
FE,1,0.09699543333854785,0.1042158235495816,0.097206472040724,0.10666666666666667,1.0,300
FE,2,0.1805528357115352,0.19110772285917346,0.18059768433814102,0.04,1.0,300
FE,3,0.2564529152320836,0.2692040045219457,0.2564529152320836,0.02666666666666667,0.9833333333333333,300
FE,4,0.3249918696657176,0.3389266437085875,0.3249918696657176,0.013333333333333334,0.82,300
FE,5,0.3799556298916535,0.39550384427416674,0.3799556298916535,0.013333333333333334,0.5533333333333333,300
FE,6,0.41568823522682946,0.43315727832882445,0.415703810222966,0.01,0.4533333333333333,300
HPJ,0,-0.0002942091582065763,0.05272063604069214,0.04163982892715333,0.44,1.0,300
HPJ,1,0.10162603864848312,0.12727541330815004,0.10692182472680291,0.23666666666666666,1.0,300
HPJ,2,0.18747463505262152,0.21632598924396867,0.19158871843601682,0.10333333333333333,0.98,300
HPJ,3,0.26305957417807063,0.2936203662279125,0.26664359279306665,0.06,0.92,300
HPJ,4,0.3290580808439347,0.36182260378153946,0.33205519936415284,0.03333333333333333,0.7233333333333334,300
HPJ,5,0.3856278857162452,0.42053320714643017,0.38803102334687467,0.03,0.6233333333333333,300
HPJ,6,0.42085854687206475,0.45837413185579173,0.42369338121168193,0.02666666666666667,0.6133333333333333,300
SPJ,0,0.001460769569118678,0.02256283479471443,0.017766693218076234,0.9533333333333334,1.0,300
SPJ,1,0.011507111549911686,0.06050822513835291,0.04787580635972338,0.8533333333333334,1.0,300
SPJ,2,0.043274152834318146,0.11158122010514716,0.09055113405371767,0.66,1.0,300
SPJ,3,0.09634339424088519,0.16569947660663356,0.13718399585926355,0.49666666666666665,0.9933333333333333,300
SPJ,4,0.17029480351452256,0.23424623194700314,0.1981539473679325,0.3566666666666667,0.8966666666666666,300
SPJ,5,0.2546869670902307,0.3120632338677259,0.2677377325592545,0.24666666666666667,0.7366666666666667,300
SPJ,6,0.3431777737100881,0.3970278593277196,0.3519470744571683,0.12,0.5333333333333333,300
