est,h,bias,rmse,mae,coverage,rej_rate,n
CDOLS,0,0.0031304426901618003,0.027170578420007824,0.022127022112045005,0.9488888888888889,1.0,450
CDOLS,1,-0.008541062074026304,0.034808328643183194,0.027737193285545855,0.5177777777777778,1.0,450
CDOLS,2,-0.015522949016235188,0.046423171695826694,0.036668279287068554,0.44222222222222224,1.0,450
CDOLS,3,-0.02313206257823502,0.053939841265641816,0.040955676703789114,0.43333333333333335,1.0,450
CDOLS,4,-0.028436203528614028,0.06066192375926227,0.046363911120512524,0.4177777777777778,1.0,450
CDOLS,5,-0.036176543175595294,0.07043635470822855,0.05519680151748209,0.35777777777777775,1.0,450
CDOLS,6,-0.040756819032173264,0.07692029795651113,0.05994137053021294,0.3511111111111111,1.0,450
CDOLS,7,-0.04781074444373226,0.081818415087026,0.06384872660341986,0.3111111111111111,1.0,450
CDOLS,8,-0.04979654143935601,0.08670147897225972,0.06716115747880207,0.3288888888888889,1.0,450
CDOLS,9,-0.05589786577742471,0.0889324323723982,0.06873333463878235,0.3422222222222222,1.0,450
CDOLS,10,-0.06013449860961913,0.09389343290379304,0.07223217023469827,0.30444444444444446,1.0,450
DB,0,0.0001558741851556331,0.004009447642264123,0.00326761172703587,0.8533333333333334,1.0,450
DB,1,0.00551509775591121,0.012711858699942338,0.010418514740848789,0.8933333333333333,1.0,450
DB,2,0.011458877880865973,0.024034772497706226,0.019711577892853292,0.7422222222222222,1.0,450
DB,3,0.017203456694957618,0.034614495210051575,0.028181430706973046,0.62,1.0,450
DB,4,0.022938259273750043,0.04463137216209894,0.036338915939918316,0.56,1.0,450
DB,5,0.02823619490869427,0.05336129040174318,0.04360414734878196,0.5177777777777778,1.0,450
DB,6,0.03355541374120427,0.06121452925946147,0.05031289927080945,0.4777777777777778,1.0,450
DB,7,0.038476298091095644,0.06838552755256816,0.05639615738958146,0.4488888888888889,1.0,450
DB,8,0.04353996279968507,0.07502007701406838,0.06215189354330989,0.42,1.0,450
DB,9,0.04794515330546746,0.08084594586745328,0.06727544840524216,0.39111111111111113,1.0,450
DB,10,0.05239493318355071,0.08639331133084824,0.07240869872111912,0.36666666666666664,1.0,450
FE,0,0.0001558741851556331,0.004009447642264123,0.00326761172703587,0.8533333333333334,1.0,450
FE,1,0.015635437438539904,0.019386311323754513,0.016548669239684104,0.6688888888888889,1.0,450
FE,2,0.030965495574892445,0.037425121566282735,0.032315049385808675,0.43333333333333335,1.0,450
FE,3,0.04541217126008784,0.054271510512837975,0.04707893703780582,0.3466666666666667,1.0,450
FE,4,0.05921051931548612,0.0701826449671383,0.06113392563925734,0.2866666666666667,1.0,450
FE,5,0.07197515945580986,0.08452563717987127,0.07410987020263121,0.24222222222222223,1.0,450
FE,6,0.08420233422358119,0.09786267984165904,0.08641928546242127,0.21777777777777776,1.0,450
FE,7,0.09550717400320755,0.11012640262345126,0.09772988795922484,0.18666666666666668,1.0,450
FE,8,0.10646244573577386,0.12172306394528458,0.10871864192502154,0.15333333333333332,1.0,450
FE,9,0.11629567612810889,0.13210358449668466,0.11858225719749,0.13555555555555557,1.0,450
FE,10,0.12573604295726715,0.14195584233511654,0.1280259396060063,0.12444444444444444,1.0,450
HPJ,0,-6.046507517815966e-06,0.011355188392112725,0.008930898888167376,0.4177777777777778,1.0,450
HPJ,1,0.015739692779342517,0.02188001883847459,0.018024071457682322,0.6444444444444445,1.0,450
HPJ,2,0.030959561397343873,0.040044785530457205,0.03361623406372924,0.45555555555555555,1.0,450
HPJ,3,0.04546159990177367,0.05749179553290954,0.04868206917842234,0.35333333333333333,1.0,450
HPJ,4,0.059033131111338115,0.07404062392379483,0.06290610919769271,0.27555555555555555,1.0,450
HPJ,5,0.07196416289917848,0.08938947444055785,0.0761449009681151,0.2511111111111111,1.0,450
HPJ,6,0.0842940484609148,0.10363833703511402,0.08861013615794841,0.2222222222222222,1.0,450
HPJ,7,0.09565726345962819,0.1167348051827855,0.10021928609652224,0.20444444444444446,1.0,450
HPJ,8,0.10659499422803827,0.12855876309349437,0.11113286596293812,0.17333333333333334,0.9977777777777778,450
HPJ,9,0.11674621234988558,0.13947308633498418,0.12128834761813034,0.15777777777777777,0.9955555555555555,450
HPJ,10,0.12642053411904836,0.14951034687940493,0.13081285304567006,0.13777777777777778,0.9955555555555555,450
SPJ,0,6.612074010309129e-05,0.004260076959360953,0.0034113083636669018,0.9311111111111111,1.0,450
SPJ,1,-0.0020838299835165544,0.01599700647784567,0.012220025230995479,0.9488888888888889,1.0,450
SPJ,2,-0.0029165995936972834,0.029802017978028575,0.02308836531802846,0.8088888888888889,1.0,450
SPJ,3,-0.0028591835680197783,0.04231003629109408,0.033169383032632206,0.7155555555555555,1.0,450
SPJ,4,-0.0021086012053241885,0.05413824992721591,0.04275853132567644,0.64,1.0,450
SPJ,5,-0.0005440836033201657,0.06418532016942088,0.051210022900057606,0.5733333333333334,1.0,450
SPJ,6,0.0015182005081350108,0.07354379133809469,0.059049209447102534,0.5222222222222223,1.0,450
SPJ,7,0.004303039076455339,0.08204569280377283,0.06612269604331952,0.4777777777777778,1.0,450
SPJ,8,0.007594471981411606,0.0897763220939574,0.07294940797435935,0.43555555555555553,1.0,450
SPJ,9,0.01151335936296014,0.0968976856665149,0.0794970761821935,0.39555555555555555,1.0,450
SPJ,10,0.016181814320388736,0.10349231010855786,0.0856706486000161,0.36666666666666664,1.0,450
