h,outcome,beta,se,lo,hi
1,Fd1y,-0.22014619370082644,0.4171397285530169,-1.0377400616647394,0.5974476742630866
2,Fd2y,2.2782164326183523,0.45228631214302784,1.3917352608180176,3.164697604418687
3,Fd3y,1.6209910093214706,0.28372277699627774,1.0648943664087662,2.177087652234175
4,Fd4y,2.2209378646806908,0.36505764609986713,1.505424878324951,2.9364508510364304
5,Fd5y,2.6650348676609963,0.3054607296220591,2.0663318376017603,3.2637378977202323
6,Fd6y,2.6144157906039456,0.26932587865216734,2.086537068445698,3.1422945127621933
